,exptname,Vm_baseline,c_latency,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_peak_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_peak_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_peak_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt,p_epsp_t,p_epsp_amp,p_epsp_onset,p_ipsp_t,p_ipsp_amp,p_ipsp_onset,p_response_std,p_peak_std,p_epsp_hw,p_epsp_dvdt,p_ipsp_dvdt,max_diff_predicted
0,20200607_004,-55.391815,0.004312500000004604,9.120267260579064,4.0042305,5.712694877505568,,,,0.7484286,0.61259294,24.950000000000003,2.248687744140625,,13.028953229398665,8.592304,8.16815144766147,,,,1.1860263,1.3877542,6.850000000000002,2.7947235107421875,,12.327394209354122,10.486,6.364142538975501,,,,0.82954454,0.6418687,7.9,2.4895477294921875,,12.878619153674832,12.109852,6.364142538975501,,,,1.1705414,1.3325856,9.200000000000001,2.77862548828125,,0.5468979
