,exptname,Vm_baseline,c_latency,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_peak_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_peak_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_peak_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt,p_epsp_t,p_epsp_amp,p_epsp_onset,p_ipsp_t,p_ipsp_amp,p_ipsp_onset,p_response_std,p_peak_std,p_epsp_hw,p_epsp_dvdt,p_ipsp_dvdt,max_diff_predicted
0,20200524_002,-71.15803,0.004342500000007021,,,,8.12361049355269,-1.7426758,4.882169853268119,1.3466555,1.4129224,,,-1.2355804443359375,23.190306803023564,26.267334,8.48377056469542,,,,3.2010899,4.228039,34.08,8.541488647460938,,18.388172521120495,29.200176,8.34370831480658,7.98354824366385,-2.5155869,7.363272565584704,2.930121,1.4994402,30.579999999999995,9.236335754394531,-0.8697509765625001,23.25033348154735,24.31337,8.463761671854156,8.143619386393953,-2.4619446,7.383281458425967,3.0445893,1.5321859,33.98,8.669662475585938,-0.7976531982421876,7.2662315
