,exptname,Vm_baseline,c_latency,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_peak_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_peak_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_peak_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt,p_epsp_t,p_epsp_amp,p_epsp_onset,p_ipsp_t,p_ipsp_amp,p_ipsp_onset,p_response_std,p_peak_std,p_epsp_hw,p_epsp_dvdt,p_ipsp_dvdt,max_diff_predicted
0,20171010_003,-120.97752,0.004264999999975316,7.9677060133630295,12.93013,4.309576837416482,,,,0.69693476,0.8678237,8.35,5.45928955078125,,8.819599109131403,5.5007935,6.314031180400891,,,,0.35510483,0.4136045,3.6,3.39508056640625,,8.769487750556793,21.911636,6.314031180400891,,,,0.7263286,1.1443946,6.05,6.815643310546875,,8.769487750556793,17.869308,6.314031180400891,38.18485523385301,0.47261047,8.869710467706014,0.35510483,0.41592008,6.65,6.379241943359375,-2.741851806640625,4.0833435
