,exptname,Vm_baseline,c_latency,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_peak_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_peak_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_peak_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt,p_epsp_t,p_epsp_amp,p_epsp_onset,p_ipsp_t,p_ipsp_amp,p_ipsp_onset,p_response_std,p_peak_std,p_epsp_hw,p_epsp_dvdt,p_ipsp_dvdt,max_diff_predicted
0,20180122_001,-51.22433,0.004239999999981592,,,,19.142538975501115,-15.754864,4.760579064587973,4.0807853,2.4231546,,,-3.485870361328125,27.310690423162583,2.735138,6.464365256124722,,,,0.5457689,0.6444214,39.85,0.6103515625,,,,,9.621380846325167,-14.394909,6.26391982182628,2.3755882,2.3837204,,,-4.542388916015625,,,,18.44097995545657,-13.380318,6.26391982182628,0.54208785,0.6829906,,,-2.89306640625,7.690075
