,exptname,Vm_baseline,c_latency,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_peak_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_peak_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_peak_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt,p_epsp_t,p_epsp_amp,p_epsp_onset,p_ipsp_t,p_ipsp_amp,p_ipsp_onset,p_response_std,p_peak_std,p_epsp_hw,p_epsp_dvdt,p_ipsp_dvdt,max_diff_predicted
0,20171031_004,-50.227325,0.004307500000010123,,,,,,,,,,,,32.97327394209354,9.596142,6.364142538975501,35.92984409799554,8.936745,33.57461024498887,1.572591,3.7701793,16.400000000000002,1.0572052001953125,-0.30517578125,41.14142538975501,0.9816513,10.07238307349666,9.922048997772828,-12.57019,6.364142538975501,1.0588073,0.6619072,3.599999999999999,1.1800384521484375,-4.435272216796875,,,,9.97216035634744,-11.74567,6.364142538975501,1.572591,0.848361,,,-3.9960479736328125,3.0954247
