,exptname,Vm_baseline,c_latency,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_peak_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_peak_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_peak_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt,p_epsp_t,p_epsp_amp,p_epsp_onset,p_ipsp_t,p_ipsp_amp,p_ipsp_onset,p_response_std,p_peak_std,p_epsp_hw,p_epsp_dvdt,p_ipsp_dvdt,max_diff_predicted
0,20180108_004_hyperpolarized,-71.996635,0.004231250000000131,13.129175946547885,0.1129303,7.566815144766148,7.266146993318486,-2.5003967,5.211581291759465,1.1208271,0.868042,38.449999999999996,0.65093994140625,-1.77703857421875,16.185968819599108,8.463543,8.569042316258352,,,,0.8536756,1.1397961,23.8,2.924652099609375,,13.329621380846325,12.015022,8.21826280623608,,,,0.8275351,0.97958773,21.95,4.832000732421875,,19.743875278396434,9.233768,8.017817371937639,,,,0.8478116,0.95846283,26.150000000000002,3.5284423828125,,3.8025818
