,exptname,Vm_baseline,c_latency,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_peak_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_peak_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_peak_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt,p_epsp_t,p_epsp_amp,p_epsp_onset,p_ipsp_t,p_ipsp_amp,p_ipsp_onset,p_response_std,p_peak_std,p_epsp_hw,p_epsp_dvdt,p_ipsp_dvdt,max_diff_predicted
0,20180103_001_bout2,-69.939835,0.004243749999972124,17.037861915367486,2.5359192,10.723830734966594,6.213808463251671,-0.5489044,5.161469933184855,1.2389541,1.2612497,14.15,0.975189208984375,-0.2880859375,14.1815144766147,9.327812,8.36859688195991,,,,0.8853755,1.0223125,17.4,4.037628173828125,,13.479955456570156,10.417934,8.16815144766147,,,,0.6936011,0.6138647,16.55,3.94195556640625,,15.133630289532295,11.738483,8.3184855233853,,,,0.88465303,1.0353487,17.050000000000004,4.127197265625,,0.84381104
