,exptname,Vm_baseline,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20180103_001_bout2,-69.939835,17.017017017017018,2.6728287,10.71071071071071,6.206206206206207,-0.5374527,5.005005005005005,1.242086,14.8,0.975189208984375,-0.347747802734375,9.909909909909912,9.597778,4.054054054054054,,,,0.88465303,17.900000000000002,4.037628173828125,,7.907907907907909,9.112877,3.9039039039039043,,,,0.6936011,13.649999999999999,3.83209228515625,
