,exptname,Vm_baseline,c_latency,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_peak_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_peak_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_peak_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20180103_001_bout2,-69.939835,0.004243749999972124,17.037861915367486,2.6728287,10.723830734966594,6.213808463251671,-0.505249,5.161469933184855,1.2389541,1.2612497,14.8,0.975189208984375,0.0,9.922048997772828,9.589561,4.10913140311804,,,,0.8853755,1.0223125,17.900000000000002,4.037628173828125,,7.917594654788419,9.027672,4.05902004454343,,,,0.69555235,0.66549796,13.899999999999999,3.83209228515625,
