,exptname,Vm_baseline,c_latency,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_peak_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_peak_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_peak_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20180122_001,-51.22433,0.004239999999981592,,,,19.142538975501115,-15.613121,4.810690423162583,4.065233,2.4231546,,,0.0,23.051224944320715,3.030777,5.712694877505568,,,,0.60316133,0.6387283,35.95,0.6103515625,,22.5,13.750988,5.512249443207127,4.860801781737194,-1.5758781,2.05456570155902,2.3779628,2.4241657,34.25,1.6729736328125,0.0
