,exptname,Vm_baseline,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20191218_005,-51.075184,9.954977488744372,3.9634361,5.802901450725363,,,,0.6778535,10.55,1.809844970703125,,5.0775387693846925,12.242588,2.6763381690845423,16.908454227113555,-14.75959,5.277638819409705,0.7493406,3.625,7.60833740234375,-3.379669189453125,5.227613806903452,15.710735,2.626313156578289,19.884942471235618,-17.593693,5.402701350675338,1.1039228,4.525000000000001,8.828582763671875,-3.116302490234375
