,exptname,Vm_baseline,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20190227_001,-62.996216,6.862745098039216,3.3764648,4.68187274909964,,,,0.35928604,25.599999999999998,3.3569335937500004,,3.301320528211285,8.831787,2.3009203681472594,9.223689475790318,-11.633301,3.6814725890356144,0.52496827,1.6800000000000002,12.741088867187502,-5.950927734375001,3.2813125250100046,8.8950615,2.020808323329332,10.164065626250501,-11.866661,3.5214085634253705,0.6879011,43.21999999999999,12.265586853027346,-5.366134643554688
