,exptname,Vm_baseline,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20200122_002,-64.3545,9.679839919959981,3.110546,6.203101550775388,5.97798899449725,-1.0992279,4.652326163081542,3.1663928,1.9000000000000006,1.243743896484375,-1.0968017578125,5.82791395697849,35.449833,3.051525762881441,,,,3.8054066,9.700000000000001,19.83154296875,,5.852926463231616,34.30697,3.051525762881441,20.535267633816908,-24.773232,5.952976488244123,3.505965,9.625000000000002,18.560333251953125,-4.335784912109375
