,exptname,Vm_baseline,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20181213_002,-51.133255,11.524609843937576,2.3293343,7.503001200480193,,,,0.5326324,19.979999999999997,0.9733200073242189,,7.703081232492997,26.140848,3.581432573029212,,,,2.7787647,5.759999999999999,17.038917541503906,,7.703081232492997,28.584558,3.581432573029212,15.926370548219289,-37.128593,7.903161264505803,1.3018594,42.13999999999999,17.101287841796875,-13.959312438964846
