,exptname,Vm_baseline,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20190312_005,-61.2074,7.983193277310925,3.496296,5.282112845138056,,,,0.2709072,9.899999999999999,2.6443481445312504,,4.6618647458983595,3.6710129,3.161264505802321,,,,0.38678673,5.68,3.2424926757812504,,4.581832733093238,3.2914734,3.201280512204882,,,,0.3483172,42.019999999999996,2.9670715332031254,
