,exptname,Vm_baseline,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20180122_001_hyperpolarized,-70.68773,,,,8.558558558558559,-1.4266968,4.804804804804806,0.7556517,,,-0.5340576171875,19.31931931931932,2.2945404,5.8558558558558556,,,,0.5112443,40.7,0.5340576171875,,18.21821821821822,4.549881,5.355355355355355,,,,1.5586067,39.449999999999996,0.6781005859375,
