,exptname,Vm_baseline,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20200113_004,-41.12841,14.507253626813409,5.8015633,7.053526763381691,,,,1.4349447,23.425,1.42852783203125,,4.652326163081542,2.195549,2.8014007003501753,12.38119059529765,-4.209694,5.777888944472236,1.5931664,1.8000000000000005,1.454620361328125,-1.36322021484375,4.702351175587794,1.5410576,2.826413206603302,10.880440220110055,-9.255798,4.927463731865934,1.3714852,45.975,1.2860107421875,-2.800140380859375
