,exptname,Vm_baseline,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20191218_009,-63.05881,7.9289644822411205,11.400459,5.102551275637819,,,,1.58443,5.925,8.561859130859375,,4.95247623811906,17.077568,2.626313156578289,19.73486743371686,-18.087055,5.027513756878439,2.2552056,3.6750000000000003,8.94927978515625,-4.0264892578125,4.95247623811906,17.717918,2.626313156578289,18.309154577288645,-18.95509,5.027513756878439,1.9747689,3.1750000000000003,8.779449462890625,-5.153656005859375
