"Time"	"1 highgain"	"SEM"
-0.005000	-0.15349	0.0141706
-0.004950	-0.152076	0.0141768
-0.004900	-0.153846	0.0141182
-0.004850	-0.155528	0.0140168
-0.004800	-0.156208	0.0141208
-0.004750	-0.156508	0.0141226
-0.004700	-0.155829	0.0140502
-0.004650	-0.15564	0.0139098
-0.004600	-0.155695	0.0141834
-0.004550	-0.156876	0.0141522
-0.004500	-0.156408	0.014203
-0.004450	-0.156241	0.0141157
-0.004400	-0.156052	0.0141122
-0.004350	-0.156442	0.0142891
-0.004300	-0.15868	0.01414
-0.004250	-0.159527	0.0141095
-0.004200	-0.157912	0.014049
-0.004150	-0.159694	0.0139183
-0.004100	-0.158112	0.0139193
-0.004050	-0.158101	0.0139936
-0.004000	-0.158424	0.013954
-0.003950	-0.157177	0.0140254
-0.003900	-0.15819	0.0138949
-0.003850	-0.158235	0.0139717
-0.003800	-0.159048	0.0139433
-0.003750	-0.158959	0.0139484
-0.003700	-0.157745	0.0139235
-0.003650	-0.157633	0.0139968
-0.003600	-0.158836	0.0141111
-0.003550	-0.158502	0.0141532
-0.003500	-0.160284	0.0140294
-0.003450	-0.161064	0.0140042
-0.003400	-0.160139	0.0139951
-0.003350	-0.159816	0.0138554
-0.003300	-0.160451	0.0140274
-0.003250	-0.159683	0.0140893
-0.003200	-0.160741	0.0139151
-0.003150	-0.160629	0.0138944
-0.003100	-0.15946	0.0140396
-0.003050	-0.159571	0.0140355
-0.003000	-0.161576	0.0140349
-0.002950	-0.162189	0.0139181
-0.002900	-0.161309	0.013798
-0.002850	-0.161064	0.0138191
-0.002800	-0.159772	0.0139835
-0.002750	-0.159839	0.0140453
-0.002700	-0.160629	0.0140018
-0.002650	-0.161008	0.0138947
-0.002600	-0.162623	0.0139248
-0.002550	-0.1622	0.0139945
-0.002500	-0.16152	0.013893
-0.002450	-0.161197	0.0139883
-0.002400	-0.161843	0.0140493
-0.002350	-0.160574	0.013895
-0.002300	-0.160106	0.0138968
-0.002250	-0.160206	0.0138599
-0.002200	-0.158836	0.0139189
-0.002150	-0.158769	0.0138358
-0.002100	-0.15936	0.0137025
-0.002050	-0.160551	0.0138291
-0.002000	-0.160451	0.0138404
-0.001950	-0.158803	0.0140241
-0.001900	-0.156397	0.0141402
-0.001850	-0.156642	0.0139804
-0.001800	-0.156085	0.0139348
-0.001750	-0.156575	0.0139162
-0.001700	-0.157678	0.0139019
-0.001650	-0.15838	0.0138968
-0.001600	-0.157823	0.0139063
-0.001550	-0.158914	0.0138929
-0.001500	-0.159939	0.0137624
-0.001450	-0.159995	0.0137424
-0.001400	-0.159159	0.0138479
-0.001350	-0.158892	0.0139479
-0.001300	-0.159126	0.0138892
-0.001250	-0.157689	0.0139834
-0.001200	-0.157321	0.0141036
-0.001150	-0.155974	0.0140121
-0.001100	-0.156152	0.0140174
-0.001050	-0.15731	0.0139673
-0.001000	-0.158769	0.0140989
-0.000950	-0.158803	0.0140762
-0.000900	-0.15917	0.0139324
-0.000850	-0.157166	0.013961
-0.000800	-0.155183	0.0139026
-0.000750	-0.15662	0.0139417
-0.000700	-0.156998	0.0138257
-0.000650	-0.159827	0.0136877
-0.000600	-0.1578	0.0137857
-0.000550	-0.157054	0.0139723
-0.000500	-0.156809	0.0137322
-0.000450	-0.156252	0.0136884
-0.000400	-0.158012	0.0137493
-0.000350	-0.157477	0.013709
-0.000300	-0.159126	0.0136671
-0.000250	-0.158279	0.0136532
-0.000200	-0.159159	0.0137795
-0.000150	-0.160596	0.0137469
-0.000100	-0.159995	0.013815
-0.000050	-0.161287	0.0139398
0.000000	-0.161799	0.0139971
0.000050	-0.160072	0.0139894
0.000100	-0.157589	0.0139894
0.000150	-0.159337	0.0140226
0.000200	-0.160217	0.0138812
0.000250	-0.16132	0.0138372
0.000300	-0.160184	0.0139698
0.000350	-0.162445	0.0138546
0.000400	-0.161186	0.0137843
0.000450	-0.158948	0.0138574
0.000500	-0.159527	0.0139308
0.000550	-0.159349	0.0139783
0.000600	-0.16015	0.0138562
0.000650	-0.159148	0.0139361
0.000700	-0.15907	0.0139254
0.000750	-0.158769	0.0140157
0.000800	-0.159605	0.0139748
0.000850	-0.158725	0.0139317
0.000900	-0.159749	0.0139803
0.000950	-0.160485	0.0140473
0.001000	-0.16093	0.0139666
0.001050	-0.161565	0.0139371
0.001100	-0.16132	0.0139554
0.001150	-0.160106	0.0137723
0.001200	-0.160785	0.0138487
0.001250	-0.162033	0.0137633
0.001300	-0.162022	0.0137455
0.001350	-0.162623	0.0137268
0.001400	-0.161108	0.0136975
0.001450	-0.161676	0.0136586
0.001500	-0.161431	0.0137016
0.001550	-0.16005	0.0134634
0.001600	-0.159137	0.0136254
0.001650	-0.160485	0.0136302
0.001700	-0.161064	0.0135648
0.001750	-0.160886	0.0134504
0.001800	-0.162534	0.0136201
0.001850	-0.163046	0.0137161
0.001900	-0.161754	0.0135663
0.001950	-0.160607	0.0135124
0.002000	-0.161732	0.0133786
0.002050	-0.1621	0.0133262
0.002100	-0.16338	0.0135579
0.002150	-0.162434	0.0134986
0.002200	-0.162979	0.0134281
0.002250	-0.165185	0.0133649
0.002300	-0.167412	0.0134446
0.002350	-0.16749	0.0133129
0.002400	-0.166265	0.013396
0.002450	-0.164929	0.0132719
0.002500	-0.164628	0.013171
0.002550	-0.165341	0.01317
0.002600	-0.165575	0.0131434
0.002650	-0.16573	0.0133241
0.002700	-0.165218	0.0132517
0.002750	-0.165619	0.0132701
0.002800	-0.165953	0.0131492
0.002850	-0.16543	0.0129618
0.002900	-0.165408	0.012975
0.002950	-0.166733	0.0129838
0.003000	-0.16631	0.0130382
0.003050	-0.167022	0.0129821
0.003100	-0.167201	0.0129202
0.003150	-0.167914	0.0127852
0.003200	-0.167078	0.0129285
0.003250	-0.165307	0.0129975
0.003300	-0.162968	0.0132409
0.003350	-0.163715	0.0132201
0.003400	-0.163302	0.0132125
0.003450	-0.164049	0.0131989
0.003500	-0.164271	0.0131468
0.003550	-0.165263	0.0129779
0.003600	-0.16445	0.0129599
0.003650	-0.164516	0.0130047
0.003700	-0.163993	0.0129805
0.003750	-0.163759	0.0130514
0.003800	-0.164093	0.0129863
0.003850	-0.163314	0.0129287
0.003900	-0.163848	0.012989
0.003950	-0.164639	0.0129977
0.004000	-0.165697	0.0129709
0.004050	-0.16504	0.0130197
0.004100	-0.164372	0.0129549
0.004150	-0.164594	0.0128364
0.004200	-0.164728	0.0128981
0.004250	-0.163826	0.0128888
0.004300	-0.164906	0.0129478
0.004350	-0.164661	0.0130018
0.004400	-0.163748	0.0129001
0.004450	-0.164695	0.0128622
0.004500	-0.165575	0.012824
0.004550	-0.165151	0.0128127
0.004600	-0.165641	0.0129422
0.004650	-0.167357	0.0131437
0.004700	-0.16661	0.0131091
0.004750	-0.16631	0.0130994
0.004800	-0.166098	0.0130109
0.004850	-0.166655	0.0130452
0.004900	-0.165886	0.0131671
0.004950	-0.167256	0.0131713
0.005000	-0.166555	0.0132191
0.005050	-0.164806	0.0130506
0.005100	-0.16396	0.0130277
0.005150	-0.16582	0.0131675
0.005200	-0.16651	0.0132651
0.005250	-0.16641	0.0129788
0.005300	-0.167067	0.0130879
0.005350	-0.43727	0.0306055
0.005400	-1.26446	0.0139794
0.005450	-1.30277	0.0129591
0.005500	-1.38779	0.0129605
0.005550	-1.35113	0.0209785
0.005600	-0.529046	0.0180285
0.005650	-0.462553	0.0129438
0.005700	-0.422479	0.0132045
0.005750	-0.357668	0.013095
0.005800	-0.310411	0.0129573
0.005850	-0.281274	0.0127994
0.005900	-0.26538	0.0126424
0.005950	-0.253675	0.0127703
0.006000	-0.245834	0.0127945
0.006050	-0.238728	0.0129421
0.006100	-0.23415	0.0130977
0.006150	-0.228993	0.0129368
0.006200	-0.225128	0.0127146
0.006250	-0.219994	0.0128048
0.006300	-0.219103	0.0127121
0.006350	-0.215049	0.012571
0.006400	-0.211696	0.0124394
0.006450	-0.208956	0.0124615
0.006500	-0.208466	0.0124393
0.006550	-0.206851	0.0124827
0.006600	-0.203644	0.012507
0.006650	-0.199857	0.012576
0.006700	-0.194232	0.0125174
0.006750	-0.190846	0.0125603
0.006800	-0.187572	0.0125657
0.006850	-0.185444	0.0124998
0.006900	-0.183028	0.0124454
0.006950	-0.182047	0.0123938
0.007000	-0.184542	0.0123167
0.007050	-0.187739	0.012327
0.007100	-0.19176	0.0122062
0.007150	-0.192294	0.0121696
0.007200	-0.195413	0.0122079
0.007250	-0.196092	0.0122226
0.007300	-0.195958	0.0123401
0.007350	-0.193586	0.0122379
0.007400	-0.192027	0.0122483
0.007450	-0.188151	0.0122697
0.007500	-0.194756	0.0121551
0.007550	-0.203454	0.0121014
0.007600	-0.201939	0.0120977
0.007650	-0.19803	0.0120423
0.007700	-0.1948	0.0121088
0.007750	-0.193943	0.0120624
0.007800	-0.193943	0.0119067
0.007850	-0.195045	0.0119549
0.007900	-0.196816	0.011954
0.007950	-0.195446	0.0119394
0.008000	-0.193876	0.0118536
0.008050	-0.194076	0.0117259
0.008100	-0.191715	0.0116225
0.008150	-0.195368	0.0117757
0.008200	-0.203632	0.0118978
0.008250	-0.212543	0.011927
0.008300	-0.214882	0.0119337
0.008350	-0.215383	0.0117909
0.008400	-0.218178	0.0118273
0.008450	-0.224193	0.0118278
0.008500	-0.233794	0.0117818
0.008550	-0.246713	0.0118394
0.008600	-0.25833	0.0117254
0.008650	-0.273901	0.0117017
0.008700	-0.288881	0.0117273
0.008750	-0.299017	0.011703
0.008800	-0.306445	0.0115786
0.008850	-0.32313	0.0116445
0.008900	-0.347689	0.0119336
0.008950	-0.382483	0.0119074
0.009000	-0.419617	0.0119
0.009050	-0.440623	0.0121482
0.009100	-0.439821	0.0122243
0.009150	-0.419227	0.0119889
0.009200	-0.395682	0.0118438
0.009250	-0.374275	0.0115539
0.009300	-0.3572	0.0115823
0.009350	-0.352244	0.0115146
0.009400	-0.351019	0.0115408
0.009450	-0.353859	0.0114771
0.009500	-0.361255	0.0116098
0.009550	-0.370143	0.0117427
0.009600	-0.379008	0.0118133
0.009650	-0.383653	0.0118041
0.009700	-0.392362	0.0119585
0.009750	-0.410361	0.0119004
0.009800	-0.438117	0.0115467
0.009850	-0.466663	0.0115737
0.009900	-0.488549	0.0116547
0.009950	-0.505601	0.0120084
0.010000	-0.510869	0.0119539
0.010050	-0.514344	0.0118369
0.010100	-0.514299	0.0115757
0.010150	-0.509755	0.0117236
0.010200	-0.510323	0.0118396
0.010250	-0.513408	0.0122332
0.010300	-0.518754	0.0122335
0.010350	-0.520135	0.0120472
0.010400	-0.519267	0.0117198
0.010450	-0.515424	0.0118143
0.010500	-0.511169	0.0120049
0.010550	-0.510468	0.0118842
0.010600	-0.507616	0.0119485
0.010650	-0.500666	0.011782
0.010700	-0.492636	0.0118039
0.010750	-0.484528	0.0119782
0.010800	-0.470594	0.0121462
0.010850	-0.457463	0.0121585
0.010900	-0.446748	0.0121037
0.010950	-0.435154	0.0120674
0.011000	-0.425999	0.01183
0.011050	-0.418481	0.0117359
0.011100	-0.409983	0.0118922
0.011150	-0.398633	0.0119311
0.011200	-0.390257	0.0118395
0.011250	-0.385992	0.0117801
0.011300	-0.380913	0.011642
0.011350	-0.375578	0.0118489
0.011400	-0.366122	0.0119189
0.011450	-0.356109	0.0119808
0.011500	-0.345316	0.0119498
0.011550	-0.333767	0.0119769
0.011600	-0.325525	0.012038
0.011650	-0.31892	0.0120859
0.011700	-0.31138	0.0119484
0.011750	-0.304797	0.0119983
0.011800	-0.298014	0.0118159
0.011850	-0.290518	0.0117393
0.011900	-0.284693	0.0116922
0.011950	-0.279436	0.0117289
0.012000	-0.27086	0.0117381
0.012050	-0.264534	0.0116769
0.012100	-0.256849	0.011592
0.012150	-0.250868	0.0116228
0.012200	-0.246413	0.0118043
