"Time"	"1 highgain"	"SEM"
-0.005000	-0.186114	0.00890836
-0.004950	-0.187597	0.00893689
-0.004900	-0.186813	0.00883689
-0.004850	-0.18678	0.00882879
-0.004800	-0.187694	0.00880642
-0.004750	-0.188199	0.00888719
-0.004700	-0.187973	0.00882068
-0.004650	-0.18764	0.00878084
-0.004600	-0.187866	0.0088105
-0.004550	-0.189166	0.00879768
-0.004500	-0.189145	0.00876403
-0.004450	-0.18966	0.00882487
-0.004400	-0.188543	0.00860129
-0.004350	-0.186909	0.00850615
-0.004300	-0.186071	0.0085709
-0.004250	-0.187071	0.00857619
-0.004200	-0.187887	0.00874704
-0.004150	-0.188382	0.00878135
-0.004100	-0.188618	0.00860924
-0.004050	-0.18965	0.00854757
-0.004000	-0.188532	0.00846567
-0.003950	-0.187081	0.00853286
-0.003900	-0.188704	0.00845142
-0.003850	-0.189102	0.00844642
-0.003800	-0.189467	0.00843922
-0.003750	-0.187791	0.00857017
-0.003700	-0.18706	0.00856199
-0.003650	-0.187275	0.00864891
-0.003600	-0.188306	0.00853678
-0.003550	-0.188414	0.00855593
-0.003500	-0.187554	0.00866991
-0.003450	-0.187651	0.00867635
-0.003400	-0.188177	0.00864065
-0.003350	-0.18764	0.00861374
-0.003300	-0.187941	0.00864175
-0.003250	-0.188554	0.00852771
-0.003200	-0.189972	0.00856069
-0.003150	-0.18965	0.00853052
-0.003100	-0.189316	0.0085416
-0.003050	-0.188134	0.00847272
-0.003000	-0.187328	0.00853075
-0.002950	-0.188715	0.00858013
-0.002900	-0.189725	0.0085405
-0.002850	-0.188693	0.00864188
-0.002800	-0.189607	0.00862768
-0.002750	-0.189467	0.00862383
-0.002700	-0.190574	0.00841967
-0.002650	-0.190262	0.00856018
-0.002600	-0.188457	0.00856266
-0.002550	-0.186243	0.00843576
-0.002500	-0.18706	0.00846197
-0.002450	-0.187984	0.00849701
-0.002400	-0.187694	0.00855826
-0.002350	-0.188145	0.00866973
-0.002300	-0.187984	0.00861282
-0.002250	-0.18778	0.00856197
-0.002200	-0.188328	0.00855065
-0.002150	-0.189177	0.0085504
-0.002100	-0.188253	0.00838265
-0.002050	-0.186834	0.00848306
-0.002000	-0.187533	0.00841624
-0.001950	-0.187157	0.00839741
-0.001900	-0.187393	0.00849646
-0.001850	-0.185244	0.00860921
-0.001800	-0.184438	0.00859549
-0.001750	-0.184019	0.00871644
-0.001700	-0.185609	0.00861478
-0.001650	-0.18547	0.00843247
-0.001600	-0.186737	0.00836713
-0.001550	-0.187114	0.00834541
-0.001500	-0.186308	0.00817293
-0.001450	-0.187221	0.00821208
-0.001400	-0.186909	0.00822918
-0.001350	-0.186813	0.00837671
-0.001300	-0.186426	0.00832883
-0.001250	-0.186394	0.00818007
-0.001200	-0.187898	0.00815175
-0.001150	-0.188091	0.00823532
-0.001100	-0.187414	0.008098
-0.001050	-0.187565	0.00808233
-0.001000	-0.188038	0.00792578
-0.000950	-0.188091	0.00790389
-0.000900	-0.187361	0.00791246
-0.000850	-0.188758	0.00794859
-0.000800	-0.189241	0.00798073
-0.000750	-0.188199	0.00790483
-0.000700	-0.188489	0.00787219
-0.000650	-0.187726	0.00794587
-0.000600	-0.187468	0.00802361
-0.000550	-0.187662	0.00809735
-0.000500	-0.188038	0.0080028
-0.000450	-0.187597	0.00792042
-0.000400	-0.18822	0.00795493
-0.000350	-0.188661	0.00784494
-0.000300	-0.18894	0.00768217
-0.000250	-0.189102	0.00776146
-0.000200	-0.188639	0.007811
-0.000150	-0.188199	0.0077367
-0.000100	-0.188811	0.00771359
-0.000050	-0.18965	0.00782553
0.000000	-0.18893	0.00778154
0.000050	-0.188016	0.00782563
0.000100	-0.187264	0.00769899
0.000150	-0.187866	0.00769545
0.000200	-0.188005	0.0077199
0.000250	-0.187457	0.00762174
0.000300	-0.190122	0.00770607
0.000350	-0.189789	0.00785
0.000400	-0.188854	0.00801889
0.000450	-0.18879	0.0080846
0.000500	-0.188586	0.00796213
0.000550	-0.187909	0.00801465
0.000600	-0.185265	0.00802621
0.000650	-0.186791	0.0081467
0.000700	-0.18822	0.00805248
0.000750	-0.18735	0.00803329
0.000800	-0.188371	0.00795068
0.000850	-0.18965	0.00783367
0.000900	-0.190864	0.00800722
0.000950	-0.188446	0.00791299
0.001000	-0.187619	0.00786288
0.001050	-0.189607	0.00804131
0.001100	-0.191175	0.008126
0.001150	-0.190316	0.00815097
0.001200	-0.188403	0.00814461
0.001250	-0.188027	0.00814449
0.001300	-0.190466	0.00797629
0.001350	-0.190595	0.00794612
0.001400	-0.189467	0.00785553
0.001450	-0.188822	0.00793394
0.001500	-0.186845	0.00792793
0.001550	-0.187178	0.00781951
0.001600	-0.18778	0.00785221
0.001650	-0.187081	0.00797013
0.001700	-0.187554	0.00809981
0.001750	-0.187877	0.00809992
0.001800	-0.187737	0.00804184
0.001850	-0.186114	0.0078695
0.001900	-0.186641	0.007913
0.001950	-0.185523	0.00789896
0.002000	-0.186834	0.00791079
0.002050	-0.186619	0.00804486
0.002100	-0.186232	0.00818879
0.002150	-0.187286	0.00814314
0.002200	-0.187468	0.00798053
0.002250	-0.188145	0.00784301
0.002300	-0.186662	0.0079413
0.002350	-0.187887	0.00788725
0.002400	-0.190079	0.00790709
0.002450	-0.188339	0.00779963
0.002500	-0.188618	0.00776488
0.002550	-0.186748	0.00778335
0.002600	-0.186791	0.00775783
0.002650	-0.187049	0.00777639
0.002700	-0.187414	0.00773948
0.002750	-0.18865	0.00784637
0.002800	-0.187318	0.00789336
0.002850	-0.185276	0.00802128
0.002900	-0.184459	0.00820818
0.002950	-0.185609	0.0081566
0.003000	-0.187554	0.00825948
0.003050	-0.187683	0.00822575
0.003100	-0.186877	0.00819269
0.003150	-0.185555	0.00796792
0.003200	-0.185394	0.00792328
0.003250	-0.184954	0.00792482
0.003300	-0.185813	0.00803483
0.003350	-0.185663	0.0081285
0.003400	-0.185652	0.0082326
0.003450	-0.185545	0.00820714
0.003500	-0.186802	0.00818397
0.003550	-0.186641	0.00835874
0.003600	-0.185953	0.00848679
0.003650	-0.186243	0.0084637
0.003700	-0.187844	0.00823702
0.003750	-0.186942	0.00811378
0.003800	-0.187855	0.0081673
0.003850	-0.186254	0.00827448
0.003900	-0.186695	0.00834932
0.003950	-0.186523	0.00847317
0.004000	-0.185631	0.00852129
0.004050	-0.184427	0.00856404
0.004100	-0.185867	0.00845469
0.004150	-0.185932	0.00852553
0.004200	-0.184524	0.00861616
0.004250	-0.18663	0.00873709
0.004300	-0.186297	0.00865897
0.004350	-0.185631	0.00859905
0.004400	-0.185566	0.00849577
0.004450	-0.18533	0.00872725
0.004500	-0.186802	0.00880803
0.004550	-0.185749	0.00886391
0.004600	-0.183922	0.00887193
0.004650	-0.181988	0.00897
0.004700	-0.182514	0.00901604
0.004750	-0.181945	0.0089992
0.004800	-0.18029	0.00905289
0.004850	-0.179409	0.0090477
0.004900	-0.180011	0.00899661
0.004950	-0.18144	0.00912314
0.005000	-0.182052	0.00906808
0.005050	-0.183213	0.00908391
0.005100	-0.183825	0.00912166
0.005150	-0.181257	0.00924236
0.005200	-0.181945	0.00926779
0.005250	-0.180849	0.00927836
0.005300	-0.353198	0.0267944
0.005350	-1.53675	0.0153015
0.005400	-1.635	0.00937128
0.005450	-1.75299	0.0100506
0.005500	-1.83332	0.0121467
0.005550	-0.807545	0.0260837
0.005600	-0.612597	0.00933322
0.005650	-0.561287	0.00959565
0.005700	-0.457871	0.00963855
0.005750	-0.385338	0.00958252
0.005800	-0.340679	0.00957114
0.005850	-0.312977	0.00956435
0.005900	-0.294699	0.00969576
0.005950	-0.281138	0.00958927
0.006000	-0.270897	0.0096573
0.006050	-0.264278	0.0097929
0.006100	-0.25927	0.00985083
0.006150	-0.256294	0.00996221
0.006200	-0.252726	0.0100331
0.006250	-0.248815	0.0098676
0.006300	-0.244592	0.00981685
0.006350	-0.241282	0.00978894
0.006400	-0.238274	0.00992793
0.006450	-0.236447	0.0100308
0.006500	-0.230924	0.0100341
0.006550	-0.22655	0.0100174
0.006600	-0.222306	0.0100022
0.006650	-0.218244	0.0100863
0.006700	-0.214665	0.0102147
0.006750	-0.206445	0.0102896
0.006800	-0.199428	0.0103053
0.006850	-0.195205	0.0102531
0.006900	-0.191928	0.0102558
0.006950	-0.191691	0.0102381
0.007000	-0.19585	0.0101078
0.007050	-0.202834	0.0101493
0.007100	-0.206101	0.0101984
0.007150	-0.205123	0.0103165
0.007200	-0.207057	0.0102093
0.007250	-0.209078	0.0101553
0.007300	-0.206638	0.010149
0.007350	-0.20017	0.0101175
0.007400	-0.199482	0.010211
0.007450	-0.201212	0.0102614
0.007500	-0.203329	0.0101585
0.007550	-0.204865	0.0101624
0.007600	-0.204027	0.010235
0.007650	-0.201008	0.0103387
0.007700	-0.19917	0.0104409
0.007750	-0.197096	0.0104159
0.007800	-0.19427	0.0101783
0.007850	-0.195184	0.0103098
0.007900	-0.19657	0.0103613
0.007950	-0.197365	0.0104902
0.008000	-0.197838	0.0104772
0.008050	-0.197805	0.0105379
0.008100	-0.197569	0.0106362
0.008150	-0.198278	0.0106579
0.008200	-0.203973	0.0106644
0.008250	-0.207541	0.0106038
0.008300	-0.205059	0.0104374
0.008350	-0.202534	0.0104369
0.008400	-0.204167	0.0105104
0.008450	-0.211216	0.0104645
0.008500	-0.213097	0.0105866
0.008550	-0.200309	0.0108662
0.008600	-0.171307	0.0110399
0.008650	-0.136437	0.0110435
0.008700	-0.116504	0.0110919
0.008750	-0.118041	0.0108779
0.008800	-0.142122	0.0107925
0.008850	-0.177571	0.0106707
0.008900	-0.210861	0.0106811
0.008950	-0.219716	0.0109852
0.009000	-0.197204	0.0112269
0.009050	-0.16299	0.0113197
0.009100	-0.143809	0.0114431
0.009150	-0.151159	0.0117784
0.009200	-0.170168	0.0121894
0.009250	-0.177314	0.0123982
0.009300	-0.161668	0.0127301
0.009350	-0.139091	0.0120691
0.009400	-0.138576	0.0118399
0.009450	-0.17856	0.0125677
0.009500	-0.243872	0.0132315
0.009550	-0.322186	0.0132596
0.009600	-0.404841	0.0136356
0.009650	-0.483156	0.0139847
0.009700	-0.538238	0.0139923
0.009750	-0.562813	0.0134024
0.009800	-0.567777	0.012638
0.009850	-0.565843	0.012156
0.009900	-0.562996	0.0118763
0.009950	-0.562996	0.0117709
0.010000	-0.56378	0.0117625
0.010050	-0.569336	0.0118207
0.010100	-0.573086	0.0117398
0.010150	-0.569636	0.0114747
0.010200	-0.562652	0.011513
0.010250	-0.560825	0.0115848
0.010300	-0.562329	0.0120366
0.010350	-0.556935	0.0123484
0.010400	-0.540172	0.0123665
0.010450	-0.519218	0.0123045
0.010500	-0.497426	0.0122543
0.010550	-0.481264	0.0120975
0.010600	-0.471282	0.012103
0.010650	-0.470895	0.0120527
0.010700	-0.480319	0.0120472
0.010750	-0.490495	0.0120334
0.010800	-0.501595	0.0118536
0.010850	-0.511696	0.0119092
0.010900	-0.518197	0.01198
0.010950	-0.526203	0.012032
0.011000	-0.534079	0.0123237
0.011050	-0.535949	0.0125036
0.011100	-0.530436	0.0126345
0.011150	-0.514157	0.0126889
0.011200	-0.49417	0.0126973
0.011250	-0.471765	0.012699
0.011300	-0.452896	0.0128855
0.011350	-0.435004	0.0129988
0.011400	-0.416264	0.013072
0.011450	-0.396825	0.0129719
0.011500	-0.377494	0.012853
0.011550	-0.36014	0.0128688
0.011600	-0.34372	0.0127865
0.011650	-0.3293	0.0126637
0.011700	-0.31994	0.0128226
0.011750	-0.315266	0.0129
0.011800	-0.312397	0.0130392
0.011850	-0.311032	0.0133088
0.011900	-0.310044	0.0135193
0.011950	-0.311881	0.0135962
0.012000	-0.317598	0.0135845
0.012050	-0.325528	0.0131274
0.012100	-0.330073	0.0129054
0.012150	-0.331116	0.0128445
0.012200	-0.329182	0.0129583
0.012250	-0.324163	0.0129434
0.012300	-0.31705	0.0131341
0.012350	-0.309119	0.0130232
0.012400	-0.29919	0.0129941
0.012450	-0.292163	0.0128167
0.012500	-0.283341	0.0126598
0.012550	-0.273831	0.0126021
0.012600	-0.264203	0.0127826
0.012650	-0.254822	0.0127655
0.012700	-0.243217	0.0129819
0.012750	-0.234029	0.0129248
0.012800	-0.221586	0.0129192
0.012850	-0.213247	0.0128481
0.012900	-0.20623	0.0127951
0.012950	-0.20147	0.0125769
0.013000	-0.195227	0.0125205
0.013050	-0.187017	0.0124301
0.013100	-0.177206	0.0122634
0.013150	-0.169792	0.012431
0.013200	-0.164827	0.0125391
0.013250	-0.159959	0.0127838
0.013300	-0.153684	0.0128973
0.013350	-0.148881	0.0127677
0.013400	-0.144432	0.0127827
0.013450	-0.139145	0.0126371
0.013500	-0.136093	0.0124618
0.013550	-0.131226	0.0122638
0.013600	-0.12797	0.0123509
0.013650	-0.123951	0.0122416
0.013700	-0.12134	0.0120944
0.013750	-0.119094	0.0120682
0.013800	-0.117439	0.0122263
0.013850	-0.117428	0.0125049
0.013900	-0.118696	0.0127578
0.013950	-0.121726	0.0126007
0.014000	-0.124295	0.012481
0.014050	-0.123532	0.0125305
0.014100	-0.12221	0.0125968
0.014150	-0.119577	0.0127158
0.014200	-0.117428	0.0130383
0.014250	-0.114527	0.0132465
0.014300	-0.112109	0.0131922
0.014350	-0.110433	0.0132195
0.014400	-0.109369	0.0132732
0.014450	-0.109014	0.0131106
0.014500	-0.107327	0.0132325
0.014550	-0.105984	0.0131406
0.014600	-0.104039	0.0131789
0.014650	-0.103276	0.0129427
0.014700	-0.105339	0.012483
