"Time"	"1 highgain"	"SEM"
-0.005000	-0.176625	0.00934682
-0.004950	-0.177182	0.00930082
-0.004900	-0.177919	0.00932693
-0.004850	-0.176436	0.00931413
-0.004800	-0.177705	0.00932041
-0.004750	-0.177362	0.00942598
-0.004700	-0.177842	0.00938747
-0.004650	-0.178682	0.0094287
-0.004600	-0.177568	0.00941305
-0.004550	-0.176008	0.00944587
-0.004500	-0.177139	0.00940418
-0.004450	-0.178022	0.0093928
-0.004400	-0.176676	0.00937661
-0.004350	-0.178948	0.00938145
-0.004300	-0.177911	0.00941955
-0.004250	-0.179102	0.00951129
-0.004200	-0.178039	0.00954816
-0.004150	-0.177713	0.00964307
-0.004100	-0.177422	0.00958397
-0.004050	-0.177911	0.00966519
-0.004000	-0.178648	0.00968146
-0.003950	-0.179051	0.00960987
-0.003900	-0.179068	0.00962034
-0.003850	-0.180157	0.00956077
-0.003800	-0.178605	0.00951484
-0.003750	-0.177902	0.00954902
-0.003700	-0.178339	0.00961543
-0.003650	-0.175733	0.00960237
-0.003600	-0.17515	0.00968574
-0.003550	-0.174413	0.00973851
-0.003500	-0.173847	0.00973684
-0.003450	-0.175073	0.00977975
-0.003400	-0.175742	0.00971806
-0.003350	-0.174945	0.00964115
-0.003300	-0.174473	0.00962095
-0.003250	-0.174687	0.00974793
-0.003200	-0.174679	0.00967567
-0.003150	-0.17491	0.00975167
-0.003100	-0.174387	0.00982914
-0.003050	-0.17605	0.00977639
-0.003000	-0.17521	0.00975245
-0.002950	-0.17443	0.00987063
-0.002900	-0.173899	0.00986006
-0.002850	-0.173239	0.00987693
-0.002800	-0.173256	0.00989903
-0.002750	-0.173856	0.00983495
-0.002700	-0.172707	0.00970768
-0.002650	-0.171747	0.00983728
-0.002600	-0.17323	0.00985168
-0.002550	-0.172647	0.00984015
-0.002500	-0.173162	0.00974096
-0.002450	-0.173324	0.00969378
-0.002400	-0.173959	0.00975029
-0.002350	-0.173402	0.00978306
-0.002300	-0.172922	0.00996743
-0.002250	-0.170556	0.00992782
-0.002200	-0.169955	0.00984433
-0.002150	-0.170487	0.00994451
-0.002100	-0.170907	0.00986662
-0.002050	-0.171996	0.00983687
-0.002000	-0.171121	0.00982338
-0.001950	-0.16927	0.00983902
-0.001900	-0.171224	0.00976205
-0.001850	-0.17179	0.00974396
-0.001800	-0.170753	0.00970879
-0.001750	-0.169355	0.0097183
-0.001700	-0.17005	0.0097649
-0.001650	-0.17053	0.00979949
-0.001600	-0.170436	0.00979239
-0.001550	-0.171696	0.00984419
-0.001500	-0.172639	0.00985432
-0.001450	-0.172596	0.00986236
-0.001400	-0.171996	0.00990398
-0.001350	-0.172484	0.00982932
-0.001300	-0.173633	0.00997277
-0.001250	-0.171593	0.0098886
-0.001200	-0.172364	0.00990731
-0.001150	-0.17335	0.00993343
-0.001100	-0.173916	0.00990436
-0.001050	-0.172939	0.00985814
-0.001000	-0.17503	0.0099002
-0.000950	-0.175425	0.010015
-0.000900	-0.175579	0.0101048
-0.000850	-0.174799	0.0101198
-0.000800	-0.172999	0.00998065
-0.000750	-0.172227	0.00998349
-0.000700	-0.173162	0.00995348
-0.000650	-0.171318	0.0100044
-0.000600	-0.171473	0.00995696
-0.000550	-0.172484	0.00990697
-0.000500	-0.171747	0.00992844
-0.000450	-0.171224	0.00999811
-0.000400	-0.169964	0.00987495
-0.000350	-0.170135	0.00998581
-0.000300	-0.170118	0.0100525
-0.000250	-0.17089	0.0100307
-0.000200	-0.170898	0.0100034
-0.000150	-0.172827	0.0100036
-0.000100	-0.172467	0.00997338
-0.000050	-0.172553	0.0100149
0.000000	-0.172064	0.00986335
0.000050	-0.173487	0.00986415
0.000100	-0.172519	0.0098833
0.000150	-0.171344	0.0099397
0.000200	-0.171276	0.0100239
0.000250	-0.170221	0.00994324
0.000300	-0.17077	0.0101166
0.000350	-0.170633	0.0101584
0.000400	-0.17107	0.0101387
0.000450	-0.169493	0.0101129
0.000500	-0.167272	0.0101159
0.000550	-0.168001	0.0101488
0.000600	-0.166415	0.0100305
0.000650	-0.166861	0.0100726
0.000700	-0.168498	0.00999901
0.000750	-0.170178	0.00992379
0.000800	-0.170513	0.0100578
0.000850	-0.168884	0.0101118
0.000900	-0.169313	0.0101066
0.000950	-0.16897	0.0101836
0.001000	-0.169227	0.010084
0.001050	-0.169313	0.0101559
0.001100	-0.169595	0.0101222
0.001150	-0.168378	0.0101377
0.001200	-0.166629	0.0100835
0.001250	-0.167367	0.0101538
0.001300	-0.167718	0.0100975
0.001350	-0.168035	0.0100957
0.001400	-0.169098	0.0101876
0.001450	-0.170264	0.0101861
0.001500	-0.170461	0.0101332
0.001550	-0.169835	0.0101516
0.001600	-0.168755	0.0101718
0.001650	-0.170101	0.0101715
0.001700	-0.170658	0.01024
0.001750	-0.171344	0.0102371
0.001800	-0.171353	0.0101825
0.001850	-0.169733	0.0100962
0.001900	-0.170264	0.0101301
0.001950	-0.170376	0.0100523
0.002000	-0.168215	0.0100343
0.002050	-0.168087	0.0100563
0.002100	-0.16789	0.0100774
0.002150	-0.168164	0.0101779
0.002200	-0.169004	0.0102714
0.002250	-0.167187	0.0102377
0.002300	-0.168258	0.0101665
0.002350	-0.170487	0.0100261
0.002400	-0.171104	0.00998146
0.002450	-0.168361	0.0100037
0.002500	-0.169484	0.00998783
0.002550	-0.168772	0.0100785
0.002600	-0.168541	0.0101472
0.002650	-0.168927	0.010101
