"Time"	"1 highgain"	"SEM"
-0.005000	-0.181023	0.00960392
-0.004950	-0.181292	0.00959617
-0.004900	-0.181935	0.00955381
-0.004850	-0.181301	0.00952015
-0.004800	-0.18205	0.00945501
-0.004750	-0.181925	0.00942024
-0.004700	-0.181704	0.00952897
-0.004650	-0.182347	0.00944969
-0.004600	-0.181656	0.00949107
-0.004550	-0.179756	0.00955059
-0.004500	-0.180332	0.00967078
-0.004450	-0.182914	0.0097308
-0.004400	-0.182866	0.00970747
-0.004350	-0.183125	0.00956983
-0.004300	-0.183796	0.00937994
-0.004250	-0.183883	0.00941749
-0.004200	-0.185361	0.00937145
-0.004150	-0.185927	0.0093857
-0.004100	-0.186263	0.00959401
-0.004050	-0.187414	0.00956633
-0.004000	-0.186983	0.00953592
-0.003950	-0.185898	0.00954971
-0.003900	-0.183	0.00948901
-0.003850	-0.182136	0.0095036
-0.003800	-0.181599	0.00952388
-0.003750	-0.181263	0.00962421
-0.003700	-0.180927	0.00963762
-0.003650	-0.181157	0.00970582
-0.003600	-0.18204	0.00960041
-0.003550	-0.181378	0.00949863
-0.003500	-0.179084	0.0096134
-0.003450	-0.178278	0.00957818
-0.003400	-0.178134	0.00964459
-0.003350	-0.18062	0.00966287
-0.003300	-0.181848	0.00961484
-0.003250	-0.180687	0.00965573
-0.003200	-0.182856	0.00971486
-0.003150	-0.182136	0.0096466
-0.003100	-0.180831	0.00972145
-0.003050	-0.18063	0.00973434
-0.003000	-0.180802	0.00970016
-0.002950	-0.18037	0.00975198
-0.002900	-0.180044	0.00971652
-0.002850	-0.180831	0.00974761
-0.002800	-0.181436	0.00974229
-0.002750	-0.18324	0.00982416
-0.002700	-0.181887	0.00971069
-0.002650	-0.178441	0.00965297
-0.002600	-0.177587	0.00965797
-0.002550	-0.178134	0.00969759
-0.002500	-0.178624	0.00983984
-0.002450	-0.179056	0.00985043
-0.002400	-0.178518	0.00980331
-0.002350	-0.179545	0.00978194
-0.002300	-0.178614	0.00974445
-0.002250	-0.177338	0.00980535
-0.002200	-0.178077	0.00991738
-0.002150	-0.177338	0.00996129
-0.002100	-0.177088	0.00993346
-0.002050	-0.178528	0.0100399
-0.002000	-0.179315	0.010017
-0.001950	-0.177491	0.00986673
-0.001900	-0.176724	0.00989854
-0.001850	-0.177933	0.00994312
-0.001800	-0.178902	0.00979737
-0.001750	-0.177635	0.00979563
-0.001700	-0.180908	0.00972637
-0.001650	-0.179996	0.00989536
-0.001600	-0.179478	0.00979839
-0.001550	-0.179727	0.00969956
-0.001500	-0.180121	0.00974867
-0.001450	-0.180582	0.00982878
-0.001400	-0.181234	0.00983743
-0.001350	-0.180083	0.00973778
-0.001300	-0.180015	0.0097823
-0.001250	-0.179113	0.00975935
-0.001200	-0.17777	0.0098522
-0.001150	-0.177319	0.00990035
-0.001100	-0.176589	0.00990372
-0.001050	-0.176225	0.0100175
-0.001000	-0.176263	0.00993017
-0.000950	-0.177885	0.00990161
-0.000900	-0.177405	0.00986853
-0.000850	-0.17728	0.0098892
-0.000800	-0.176839	0.00979888
-0.000750	-0.176359	0.00964101
-0.000700	-0.177108	0.00973582
-0.000650	-0.176647	0.00973182
-0.000600	-0.176378	0.00973825
-0.000550	-0.176983	0.00983181
-0.000500	-0.177194	0.00980867
-0.000450	-0.178451	0.00979124
-0.000400	-0.178662	0.00980865
-0.000350	-0.177175	0.00974433
-0.000300	-0.177578	0.00987614
-0.000250	-0.177309	0.0097127
-0.000200	-0.178345	0.00980949
-0.000150	-0.178144	0.00970866
-0.000100	-0.178019	0.00969631
-0.000050	-0.177827	0.00968217
0.000000	-0.178298	0.00979653
0.000050	-0.177203	0.00980009
0.000100	-0.176493	0.00987038
0.000150	-0.176359	0.0097388
0.000200	-0.176205	0.00978705
0.000250	-0.176752	0.00973451
0.000300	-0.177386	0.00976125
0.000350	-0.175918	0.0098531
0.000400	-0.174948	0.00985846
0.000450	-0.174027	0.00981007
0.000500	-0.174171	0.00974168
0.000550	-0.176455	0.00975907
0.000600	-0.176685	0.00996127
0.000650	-0.175994	0.0100922
0.000700	-0.174545	0.010117
0.000750	-0.176052	0.0101193
0.000800	-0.177674	0.0100187
0.000850	-0.177779	0.00991672
0.000900	-0.178355	0.00997549
0.000950	-0.177798	0.00987533
0.001000	-0.176887	0.00987638
0.001050	-0.17825	0.00991569
0.001100	-0.17966	0.00996149
0.001150	-0.17801	0.00995034
0.001200	-0.178902	0.00988748
0.001250	-0.178096	0.00995035
0.001300	-0.178854	0.00994312
0.001350	-0.17729	0.00994669
0.001400	-0.17705	0.00994108
0.001450	-0.17871	0.00984184
0.001500	-0.179392	0.00979792
0.001550	-0.178902	0.00982248
0.001600	-0.178729	0.00987064
0.001650	-0.178298	0.00994605
0.001700	-0.177731	0.010067
0.001750	-0.175927	0.00998106
0.001800	-0.175927	0.00990574
0.001850	-0.176215	0.00987958
0.001900	-0.176877	0.00996143
0.001950	-0.178019	0.00993514
0.002000	-0.179353	0.00994465
0.002050	-0.179862	0.00991158
0.002100	-0.180735	0.00986987
0.002150	-0.179046	0.00990804
0.002200	-0.178307	0.00999956
0.002250	-0.178557	0.010053
0.002300	-0.178192	0.00995309
0.002350	-0.177271	0.00991379
0.002400	-0.176349	0.00985949
0.002450	-0.177299	0.00987761
0.002500	-0.176973	0.00994751
0.002550	-0.177386	0.0100268
0.002600	-0.177962	0.00995385
0.002650	-0.178298	0.00997713
0.002700	-0.178518	0.0101124
0.002750	-0.176944	0.00998691
0.002800	-0.177367	0.0100326
0.002850	-0.179372	0.00997974
0.002900	-0.178768	0.00998904
0.002950	-0.177674	0.00995626
0.003000	-0.177443	0.01002
0.003050	-0.177683	0.00995751
0.003100	-0.176829	0.00999796
0.003150	-0.176714	0.0099537
0.003200	-0.177357	0.0099124
0.003250	-0.176916	0.00978285
0.003300	-0.176263	0.00989999
0.003350	-0.177549	0.00992116
0.003400	-0.177731	0.00997951
0.003450	-0.179075	0.0100402
0.003500	-0.178365	0.0100307
0.003550	-0.177655	0.0100783
0.003600	-0.177069	0.00990827
0.003650	-0.178998	0.00986733
0.003700	-0.179248	0.009785
0.003750	-0.180188	0.00995738
0.003800	-0.179171	0.0101186
0.003850	-0.178988	0.0100615
0.003900	-0.180015	0.0100149
0.003950	-0.180322	0.0100681
0.004000	-0.179593	0.0100876
0.004050	-0.179689	0.0101534
0.004100	-0.179843	0.0101795
0.004150	-0.181464	0.0103754
0.004200	-0.180582	0.0102531
0.004250	-0.17895	0.010169
0.004300	-0.180015	0.0102429
0.004350	-0.180591	0.0102976
0.004400	-0.181148	0.0101848
0.004450	-0.17991	0.0101631
0.004500	-0.178307	0.0101646
0.004550	-0.178106	0.0102077
0.004600	-0.179161	0.0100881
0.004650	-0.181445	0.0101578
0.004700	-0.179977	0.0100744
0.004750	-0.17848	0.0100467
0.004800	-0.178854	0.0101362
0.004850	-0.179488	0.0100434
0.004900	-0.178893	0.0100318
0.004950	-0.179392	0.0100334
0.005000	-0.179411	0.0101565
0.005050	-0.179353	0.0100471
0.005100	-0.180217	0.00998013
0.005150	-0.17919	0.0100313
0.005200	-0.179113	0.0100927
0.005250	-0.177319	0.0100141
0.005300	-0.278219	0.0189583
0.005350	-1.3816	0.0174021
0.005400	-1.50347	0.0100644
0.005450	-1.59998	0.0104163
0.005500	-1.69605	0.0107128
0.005550	-0.803131	0.0275091
0.005600	-0.558539	0.0100975
0.005650	-0.523962	0.0104072
0.005700	-0.433705	0.0102972
0.005750	-0.365626	0.010101
0.005800	-0.322738	0.00995479
0.005850	-0.296875	0.0100323
0.005900	-0.281827	0.0101944
0.005950	-0.269975	0.0100982
0.006000	-0.260772	0.0100492
0.006050	-0.253382	0.00999082
0.006100	-0.248229	0.00997018
0.006150	-0.24583	0.0100074
0.006200	-0.242423	0.0100704
0.006250	-0.239477	0.0101212
0.006300	-0.237241	0.0101042
0.006350	-0.236175	0.0099905
0.006400	-0.231905	0.0100652
0.006450	-0.228335	0.0101082
0.006500	-0.225638	0.0102636
0.006550	-0.224295	0.0101467
0.006600	-0.220322	0.0100749
0.006650	-0.215446	0.00997029
0.006700	-0.210274	0.00994531
0.006750	-0.204506	0.00989297
0.006800	-0.199957	0.0100137
0.006850	-0.19371	0.0100243
0.006900	-0.194708	0.0100294
0.006950	-0.193681	0.0100584
0.007000	-0.194929	0.00992811
0.007050	-0.200696	0.00988315
0.007100	-0.205878	0.00996095
0.007150	-0.206934	0.00987696
0.007200	-0.208076	0.00979196
0.007250	-0.209573	0.00980142
0.007300	-0.207635	0.00982428
0.007350	-0.202769	0.00982788
0.007400	-0.200504	0.00971935
0.007450	-0.201023	0.00969954
0.007500	-0.205994	0.00978003
0.007550	-0.207078	0.00968617
0.007600	-0.207356	0.00976755
0.007650	-0.205331	0.0096531
0.007700	-0.203287	0.00964434
0.007750	-0.203364	0.00976277
0.007800	-0.198652	0.00978405
0.007850	-0.19418	0.00993739
0.007900	-0.192328	0.00994611
0.007950	-0.194209	0.00985778
0.008000	-0.196061	0.00993369
0.008050	-0.194602	0.00998876
0.008100	-0.198259	0.00989331
0.008150	-0.200715	0.00982143
0.008200	-0.199785	0.00971309
0.008250	-0.198854	0.00957936
0.008300	-0.201637	0.00968569
0.008350	-0.204122	0.00978685
0.008400	-0.204986	0.0098228
0.008450	-0.201656	0.00988006
0.008500	-0.201809	0.00988937
0.008550	-0.204842	0.00991568
0.008600	-0.205773	0.00985829
0.008650	-0.198854	0.00986997
0.008700	-0.182962	0.00982778
0.008750	-0.160486	0.00983035
0.008800	-0.140573	0.0098648
0.008850	-0.139604	0.00979799
0.008900	-0.155937	0.00990414
0.008950	-0.181167	0.00994636
0.009000	-0.209084	0.00987168
0.009050	-0.234995	0.00996473
0.009100	-0.239621	0.0100742
0.009150	-0.225139	0.0102475
0.009200	-0.195994	0.0102272
0.009250	-0.169075	0.0101431
0.009300	-0.158451	0.0103163
0.009350	-0.161331	0.0105566
0.009400	-0.169171	0.0106951
0.009450	-0.167693	0.010995
0.009500	-0.161993	0.0116478
0.009550	-0.171493	0.0122694
0.009600	-0.213585	0.0132617
0.009650	-0.28222	0.0144334
0.009700	-0.363121	0.0147885
0.009750	-0.436065	0.0143666
0.009800	-0.486679	0.0136249
0.009850	-0.510306	0.0124408
0.009900	-0.514615	0.0116033
0.009950	-0.519595	0.0113979
0.010000	-0.533338	0.0112682
0.010050	-0.55566	0.010997
0.010100	-0.580055	0.010663
0.010150	-0.600486	0.0103379
0.010200	-0.607588	0.0100361
0.010250	-0.602828	0.00996617
0.010300	-0.587377	0.0102973
0.010350	-0.565026	0.0105847
0.010400	-0.544393	0.0107415
0.010450	-0.529576	0.0107551
0.010500	-0.523472	0.0105326
0.010550	-0.523252	0.0101883
0.010600	-0.528357	0.00992766
0.010650	-0.532704	0.00967756
0.010700	-0.53542	0.00956688
0.010750	-0.533818	0.00961187
0.010800	-0.527119	0.00972423
0.010850	-0.519116	0.00979193
0.010900	-0.512129	0.00982275
0.010950	-0.507619	0.00978787
0.011000	-0.509097	0.0100595
0.011050	-0.511477	0.0103328
0.011100	-0.516141	0.0105228
0.011150	-0.51806	0.01074
0.011200	-0.517071	0.0109102
0.011250	-0.511525	0.0108967
0.011300	-0.503454	0.0109218
0.011350	-0.492897	0.0109737
0.011400	-0.481468	0.0111149
0.011450	-0.473176	0.011218
0.011500	-0.465595	0.0112866
0.011550	-0.460412	0.0113311
0.011600	-0.458637	0.0113724
0.011650	-0.45047	0.0111772
0.011700	-0.440365	0.0111269
0.011750	-0.42762	0.0111666
0.011800	-0.415308	0.0108516
0.011850	-0.403197	0.0107409
0.011900	-0.390251	0.0107236
0.011950	-0.379205	0.0108767
0.012000	-0.369474	0.0110778
0.012050	-0.362785	0.0111856
0.012100	-0.352382	0.0113003
0.012150	-0.342507	0.0115002
0.012200	-0.332287	0.0116686
0.012250	-0.322872	0.0120811
0.012300	-0.314101	0.0123098
0.012350	-0.305253	0.0124987
0.012400	-0.298362	0.0125772
0.012450	-0.293209	0.0123827
0.012500	-0.287499	0.012223
0.012550	-0.280819	0.0122216
0.012600	-0.272461	0.0123147
0.012650	-0.266607	0.0120402
0.012700	-0.260052	0.0117354
0.012750	-0.25295	0.0116919
0.012800	-0.243306	0.0117329
0.012850	-0.237221	0.0118904
0.012900	-0.230456	0.012099
0.012950	-0.22226	0.0122071
0.013000	-0.215859	0.0119776
0.013050	-0.207107	0.0118452
0.013100	-0.203393	0.0115787
0.013150	-0.201378	0.0113253
0.013200	-0.196253	0.0112955
0.013250	-0.189554	0.0116144
0.013300	-0.183672	0.0117003
0.013350	-0.17775	0.0116515
0.013400	-0.173605	0.0114887
0.013450	-0.17111	0.0113095
0.013500	-0.168528	0.011154
0.013550	-0.167559	0.0110465
0.013600	-0.165083	0.010963
0.013650	-0.165937	0.0108776
0.013700	-0.163125	0.0108684
0.013750	-0.16039	0.0109631
0.013800	-0.15753	0.0110931
0.013850	-0.153336	0.0111905
0.013900	-0.151158	0.0111279
0.013950	-0.147838	0.0111161
0.014000	-0.14729	0.0109339
0.014050	-0.146456	0.0107365
0.014100	-0.145102	0.0105824
0.014150	-0.143337	0.0107619
0.014200	-0.142982	0.0108151
0.014250	-0.141417	0.0107492
0.014300	-0.139479	0.0108597
0.014350	-0.137857	0.0107338
0.014400	-0.136504	0.0107905
0.014450	-0.135208	0.010767
0.014500	-0.135285	0.0107754
0.014550	-0.132751	0.0108246
0.014600	-0.131082	0.01075
0.014650	-0.128279	0.010717
0.014700	-0.125026	0.0107776
0.014750	-0.122771	0.0107731
0.014800	-0.120343	0.0107183
0.014850	-0.118587	0.0106824
0.014900	-0.115986	0.0105781
0.014950	-0.114825	0.0104014
0.015000	-0.115976	0.0105623
0.015050	-0.113606	0.0107026
0.015100	-0.112003	0.0107991
0.015150	-0.11065	0.0107788
0.015200	-0.110055	0.0107038
0.015250	-0.108846	0.010709
0.015300	-0.107234	0.0107417
0.015350	-0.106063	0.0106822
0.015400	-0.104623	0.0106306
0.015450	-0.105861	0.0107226
0.015500	-0.106169	0.0107765
0.015550	-0.105353	0.0107376
0.015600	-0.103865	0.0107869
0.015650	-0.101917	0.0108903
0.015700	-0.102195	0.0108884
0.015750	-0.10089	0.0109562
0.015800	-0.0999499	0.0109596
0.015850	-0.0993453	0.0106915
0.015900	-0.0996524	0.0104122
0.015950	-0.0962839	0.010054
0.016000	-0.09495	0.0100801
0.016050	-0.0947388	0.0101147
0.016100	-0.0936832	0.0101015
0.016150	-0.0935489	0.0100994
0.016200	-0.0930018	0.0102357
0.016250	-0.095593	0.0103942
0.016300	-0.0961784	0.0104651
0.016350	-0.0957849	0.0103014
0.016400	-0.098875	0.0101645
0.016450	-0.0997867	0.0101356
0.016500	-0.098376	0.010127
0.016550	-0.0994508	0.0101695
0.016600	-0.09828	0.0100272
0.016650	-0.0983472	0.0100957
0.016700	-0.10043	0.0101234
0.016750	-0.100276	0.0100306
0.016800	-0.100439	0.00985866
0.016850	-0.100862	0.00986082
0.016900	-0.100564	0.00974429
0.016950	-0.0989134	0.00974381
0.017000	-0.0991245	0.00980537
0.017050	-0.10067	0.0097134
0.017100	-0.100718	0.00962106
0.017150	-0.101764	0.00955834
0.017200	-0.101936	0.00956577
0.017250	-0.103395	0.0096036
0.017300	-0.105929	0.00953863
0.017350	-0.105737	0.00968422
0.017400	-0.105833	0.0096233
0.017450	-0.108299	0.00951637
0.017500	-0.109345	0.00960839
0.017550	-0.108644	0.0095653
0.017600	-0.109441	0.00938963
0.017650	-0.111792	0.00929832
0.017700	-0.113376	0.00931278
0.017750	-0.113472	0.00943013
0.017800	-0.113376	0.00945971
0.017850	-0.114594	0.00931497
0.017900	-0.115055	0.00934893
0.017950	-0.115468	0.00927985
0.018000	-0.115506	0.00926702
0.018050	-0.115093	0.00927318
0.018100	-0.115458	0.00932498
0.018150	-0.114508	0.00926105
0.018200	-0.114911	0.00926515
0.018250	-0.114537	0.00930156
0.018300	-0.114527	0.0093893
0.018350	-0.113654	0.00924661
0.018400	-0.112272	0.00917354
0.018450	-0.112857	0.00928216
0.018500	-0.11256	0.00930008
0.018550	-0.11255	0.00918056
0.018600	-0.114239	0.00902709
0.018650	-0.113001	0.00899831
0.018700	-0.112061	0.00907964
0.018750	-0.111783	0.0090774
0.018800	-0.113491	0.00906993
0.018850	-0.114412	0.00919922
0.018900	-0.114009	0.00915341
0.018950	-0.114412	0.00920199
0.019000	-0.114969	0.00912735
0.019050	-0.114105	0.00902762
0.019100	-0.113404	0.00899691
0.019150	-0.115861	0.00900278
0.019200	-0.116687	0.00924253
0.019250	-0.115573	0.00928258
0.019300	-0.114316	0.00925231
0.019350	-0.114652	0.00919405
0.019400	-0.114844	0.00933823
0.019450	-0.114163	0.00930587
0.019500	-0.114585	0.00935338
0.019550	-0.113999	0.00925291
0.019600	-0.112675	0.00912505
0.019650	-0.113827	0.00905094
0.019700	-0.113539	0.00903923
0.019750	-0.112378	0.00910057
0.019800	-0.112541	0.00915294
0.019850	-0.110861	0.00930375
0.019900	-0.111428	0.00936955
0.019950	-0.112637	0.00926678
0.020000	-0.111879	0.00932264
0.020050	-0.112579	0.00921254
0.020100	-0.113309	0.00919483
0.020150	-0.113798	0.00923272
0.020200	-0.114009	0.00916877
0.020250	-0.11304	0.00904773
0.020300	-0.113951	0.00911713
0.020350	-0.116063	0.00920254
0.020400	-0.116331	0.00929547
0.020450	-0.11707	0.00931046
0.020500	-0.118078	0.00930273
0.020550	-0.117483	0.00928645
0.020600	-0.116946	0.00940235
0.020650	-0.115477	0.009414
0.020700	-0.116533	0.00947002
0.020750	-0.116149	0.00952569
0.020800	-0.115852	0.00951689
0.020850	-0.115074	0.00960393
0.020900	-0.113433	0.00963143
0.020950	-0.115017	0.00963782
0.021000	-0.115237	0.00966076
0.021050	-0.116092	0.00972985
0.021100	-0.115401	0.00972007
0.021150	-0.115333	0.0096568
0.021200	-0.115765	0.00971277
0.021250	-0.114815	0.00981203
0.021300	-0.114498	0.00974967
0.021350	-0.114316	0.00966178
0.021400	-0.113913	0.00961166
0.021450	-0.114326	0.00969218
0.021500	-0.114268	0.00969969
0.021550	-0.114364	0.00968114
0.021600	-0.112877	0.0096814
0.021650	-0.113999	0.00970905
0.021700	-0.115698	0.00957692
0.021750	-0.115333	0.00951846
0.021800	-0.113328	0.00972457
0.021850	-0.112838	0.0097339
0.021900	-0.113836	0.00989463
0.021950	-0.112234	0.00994192
0.022000	-0.113654	0.00986452
0.022050	-0.112119	0.00993901
0.022100	-0.112714	0.00989763
0.022150	-0.112733	0.00998154
0.022200	-0.110967	0.0100344
0.022250	-0.108117	0.0101234
0.022300	-0.109038	0.0101619
0.022350	-0.108798	0.0100835
0.022400	-0.109499	0.0100897
0.022450	-0.108606	0.0100685
0.022500	-0.108731	0.0101943
0.022550	-0.109268	0.010186
0.022600	-0.107877	0.0100745
0.022650	-0.107042	0.0100225
0.022700	-0.108088	0.00993088
0.022750	-0.107714	0.0100929
0.022800	-0.1078	0.0101524
0.022850	-0.108165	0.0101698
0.022900	-0.108155	0.0101388
0.022950	-0.108366	0.0101181
0.023000	-0.109172	0.010068
0.023050	-0.110305	0.0101849
0.023100	-0.110765	0.0103326
0.023150	-0.110602	0.0102043
0.023200	-0.110842	0.0101352
0.023250	-0.109739	0.0101186
0.023300	-0.109585	0.0101141
0.023350	-0.110775	0.0102374
0.023400	-0.110535	0.0102537
0.023450	-0.111168	0.0103629
0.023500	-0.112905	0.0102525
0.023550	-0.113049	0.0101988
0.023600	-0.113865	0.0102847
0.023650	-0.114143	0.0102104
0.023700	-0.113299	0.0102187
0.023750	-0.112224	0.0101784
0.023800	-0.113894	0.0101905
0.023850	-0.11446	0.0101243
0.023900	-0.113299	0.0101013
0.023950	-0.110641	0.0100725
0.024000	-0.111034	0.0100525
0.024050	-0.111744	0.00995492
0.024100	-0.112186	0.00991355
0.024150	-0.111159	0.00984825
0.024200	-0.110631	0.00999895
0.024250	-0.109335	0.00997655
0.024300	-0.10994	0.0101041
0.024350	-0.108942	0.0099818
0.024400	-0.111024	0.00979594
0.024450	-0.110266	0.00992374
0.024500	-0.109691	0.0100139
0.024550	-0.109844	0.0100348
0.024600	-0.11185	0.00997846
0.024650	-0.110871	0.00980802
0.024700	-0.112944	0.00998046
0.024750	-0.112512	0.00995122
0.024800	-0.112186	0.00984395
0.024850	-0.110573	0.00979542
0.024900	-0.111907	0.00972802
0.024950	-0.111408	0.00982863
0.025000	-0.113328	0.0098589
0.025050	-0.112358	0.0098156
0.025100	-0.111955	0.00976686
0.025150	-0.110737	0.00978104
0.025200	-0.111149	0.009717
0.025250	-0.109892	0.00977852
0.025300	-0.109383	0.00962835
0.025350	-0.108913	0.0095883
0.025400	-0.108961	0.00978897
0.025450	-0.108798	0.00976835
0.025500	-0.107531	0.00967809
0.025550	-0.109383	0.00983027
0.025600	-0.108606	0.00980835
0.025650	-0.110881	0.00981286
0.025700	-0.112579	0.00986541
0.025750	-0.113424	0.00992718
0.025800	-0.112531	0.0098468
0.025850	-0.112378	0.00976461
0.025900	-0.112809	0.00968558
0.025950	-0.111312	0.00968858
0.026000	-0.111245	0.00971175
0.026050	-0.111677	0.00972739
0.026100	-0.11184	0.0098457
0.026150	-0.112761	0.00978704
0.026200	-0.111821	0.00974051
0.026250	-0.11447	0.0098009
0.026300	-0.114143	0.00976685
0.026350	-0.112829	0.00968755
0.026400	-0.113289	0.0097256
0.026450	-0.11494	0.00974599
0.026500	-0.114134	0.00981595
0.026550	-0.114662	0.00985217
0.026600	-0.116331	0.00968487
0.026650	-0.115132	0.00961218
0.026700	-0.114719	0.0096916
0.026750	-0.114556	0.0097608
0.026800	-0.116552	0.00971324
0.026850	-0.116504	0.00971804
0.026900	-0.116447	0.009641
0.026950	-0.11542	0.00952786
0.027000	-0.114911	0.00945772
0.027050	-0.114508	0.00957882
0.027100	-0.115564	0.00959661
0.027150	-0.117973	0.00972799
0.027200	-0.118923	0.00965904
0.027250	-0.119172	0.00948505
0.027300	-0.118769	0.00929652
0.027350	-0.118692	0.00940809
0.027400	-0.118404	0.00943654
0.027450	-0.116504	0.00960157
0.027500	-0.117627	0.00963535
0.027550	-0.11566	0.00964566
0.027600	-0.115736	0.00968451
0.027650	-0.116322	0.00968783
0.027700	-0.116706	0.00975848
0.027750	-0.117627	0.00956165
0.027800	-0.117579	0.00946414
0.027850	-0.116178	0.00946581
0.027900	-0.115736	0.00947508
0.027950	-0.115938	0.00949941
0.028000	-0.115401	0.00938156
0.028050	-0.116092	0.00941275
0.028100	-0.117282	0.00937836
0.028150	-0.11851	0.00950073
0.028200	-0.117944	0.00960857
0.028250	-0.118136	0.00953567
0.028300	-0.118193	0.00961929
0.028350	-0.119537	0.00944203
0.028400	-0.120084	0.00940217
0.028450	-0.120448	0.00935348
0.028500	-0.121456	0.00937989
0.028550	-0.120372	0.00936503
0.028600	-0.119767	0.00939705
0.028650	-0.121178	0.00933987
0.028700	-0.121034	0.00938344
0.028750	-0.122627	0.00942243
0.028800	-0.125103	0.00935555
0.028850	-0.126235	0.00937737
0.028900	-0.125017	0.00947472
0.028950	-0.12659	0.00941934
0.029000	-0.125851	0.00941435
0.029050	-0.12732	0.00947289
0.029100	-0.128347	0.00939429
0.029150	-0.129642	0.00946305
0.029200	-0.130487	0.0093636
0.029250	-0.130064	0.00933327
0.029300	-0.129767	0.00932818
0.029350	-0.127464	0.00928745
0.029400	-0.12635	0.00940721
0.029450	-0.128001	0.00943202
0.029500	-0.127732	0.00940207
0.029550	-0.126734	0.0092661
0.029600	-0.129134	0.00939695
0.029650	-0.130247	0.00944825
0.029700	-0.130007	0.00943389
0.029750	-0.129172	0.0093174
0.029800	-0.130419	0.00933053
0.029850	-0.129968	0.00943139
0.029900	-0.12921	0.00941972
0.029950	-0.129028	0.00940187
0.030000	-0.129517	0.00954228
0.030050	-0.130755	0.00947527
0.030100	-0.131072	0.00951438
0.030150	-0.130103	0.00944619
0.030200	-0.131283	0.00943648
0.030250	-0.131936	0.00950865
0.030300	-0.130554	0.00946276
0.030350	-0.132099	0.00945796
0.030400	-0.129892	0.00937385
0.030450	-0.131024	0.0093695
0.030500	-0.132723	0.00939945
