"Time"	"1 highgain"	"SEM"
-0.005000	-0.134251	0.0188239
-0.004950	-0.133893	0.0188673
-0.004900	-0.133242	0.018835
-0.004850	-0.133813	0.0188347
-0.004800	-0.133906	0.0188548
-0.004750	-0.132844	0.018881
-0.004700	-0.131756	0.0189059
-0.004650	-0.131969	0.0189976
-0.004600	-0.131252	0.0189811
-0.004550	-0.132672	0.0189435
-0.004500	-0.134874	0.0189604
-0.004450	-0.133985	0.0188822
-0.004400	-0.131624	0.0187752
-0.004350	-0.132725	0.0187443
-0.004300	-0.133495	0.0186031
-0.004250	-0.133136	0.0185505
-0.004200	-0.132287	0.0189043
-0.004150	-0.133999	0.0188482
-0.004100	-0.134052	0.018816
-0.004050	-0.134662	0.0190625
-0.004000	-0.134397	0.0191349
-0.003950	-0.132698	0.0189696
-0.003900	-0.133004	0.018931
-0.003850	-0.132937	0.0189572
-0.003800	-0.133415	0.0189641
-0.003750	-0.132367	0.0190366
-0.003700	-0.134941	0.0191332
-0.003650	-0.134821	0.0191144
-0.003600	-0.135511	0.0191013
-0.003550	-0.135525	0.0189494
-0.003500	-0.136188	0.0190212
-0.003450	-0.136215	0.0190951
-0.003400	-0.136268	0.0190426
-0.003350	-0.136188	0.0189379
-0.003300	-0.136307	0.0190267
-0.003250	-0.138417	0.0192554
-0.003200	-0.137422	0.0192199
-0.003150	-0.138722	0.019181
-0.003100	-0.137289	0.0189594
-0.003050	-0.137104	0.0189525
-0.003000	-0.134954	0.0192442
-0.002950	-0.136772	0.0191473
-0.002900	-0.135631	0.019136
-0.002850	-0.136307	0.0190481
-0.002800	-0.134516	0.0191453
-0.002750	-0.137502	0.0190626
-0.002700	-0.138417	0.0189667
-0.002650	-0.140938	0.0189381
-0.002600	-0.139266	0.019072
-0.002550	-0.137356	0.0188091
-0.002500	-0.13518	0.0187648
-0.002450	-0.137966	0.0188068
-0.002400	-0.13786	0.018761
-0.002350	-0.137687	0.0189228
-0.002300	-0.137807	0.0189978
-0.002250	-0.136161	0.018902
-0.002200	-0.135962	0.0188114
-0.002150	-0.135166	0.0188068
-0.002100	-0.137634	0.0186763
-0.002050	-0.136254	0.0187843
-0.002000	-0.135737	0.0188701
-0.001950	-0.132831	0.0189213
-0.001900	-0.130735	0.0188626
-0.001850	-0.13299	0.0189792
-0.001800	-0.133322	0.0188814
-0.001750	-0.132486	0.0188966
-0.001700	-0.131557	0.0187831
-0.001650	-0.130098	0.0187609
-0.001600	-0.130668	0.0187674
-0.001550	-0.130549	0.0188156
-0.001500	-0.130682	0.0187382
-0.001450	-0.131663	0.0189207
-0.001400	-0.131597	0.018862
-0.001350	-0.132685	0.0187948
-0.001300	-0.132539	0.0186836
-0.001250	-0.131146	0.0186914
-0.001200	-0.13246	0.0187204
-0.001150	-0.13165	0.0188952
-0.001100	-0.13104	0.0187579
-0.001050	-0.130536	0.0187409
-0.001000	-0.131942	0.0187803
-0.000950	-0.132008	0.0189213
-0.000900	-0.132207	0.0188642
-0.000850	-0.132924	0.018833
-0.000800	-0.132101	0.0187844
-0.000750	-0.1323	0.018605
-0.000700	-0.131916	0.0186829
-0.000650	-0.13307	0.0188095
-0.000600	-0.133282	0.0187492
-0.000550	-0.132539	0.0187839
-0.000500	-0.134689	0.0187817
-0.000450	-0.135166	0.0186627
-0.000400	-0.133919	0.0187256
-0.000350	-0.133229	0.0185782
-0.000300	-0.132964	0.0186159
-0.000250	-0.131478	0.0185395
-0.000200	-0.132314	0.0182998
-0.000150	-0.133561	0.0182724
-0.000100	-0.135233	0.0182636
-0.000050	-0.13372	0.018335
0.000000	-0.133295	0.0182911
0.000050	-0.134914	0.0183159
0.000100	-0.134569	0.0182258
0.000150	-0.136055	0.0183317
0.000200	-0.134728	0.0183448
0.000250	-0.134556	0.0180794
0.000300	-0.135763	0.0181413
0.000350	-0.136281	0.0182151
0.000400	-0.135816	0.0182187
0.000450	-0.136573	0.0180732
0.000500	-0.135551	0.0178939
0.000550	-0.135259	0.017929
0.000600	-0.135684	0.018044
0.000650	-0.137024	0.0180261
0.000700	-0.136639	0.0180227
0.000750	-0.136984	0.0179525
0.000800	-0.135856	0.0178569
0.000850	-0.134224	0.0177882
0.000900	-0.133455	0.0176029
0.000950	-0.134317	0.0175721
0.001000	-0.13445	0.0175263
0.001050	-0.136546	0.0173961
0.001100	-0.137263	0.0175453
0.001150	-0.138205	0.0176026
0.001200	-0.13656	0.0175171
0.001250	-0.135379	0.0175572
0.001300	-0.137236	0.0174752
0.001350	-0.13928	0.0174804
0.001400	-0.13981	0.0174592
0.001450	-0.138802	0.0172592
0.001500	-0.139266	0.0170728
0.001550	-0.136931	0.0171789
0.001600	-0.137661	0.01737
0.001650	-0.140275	0.0173122
0.001700	-0.138948	0.0172064
0.001750	-0.138324	0.0171763
0.001800	-0.137011	0.017331
0.001850	-0.136161	0.0172116
0.001900	-0.140182	0.0168985
0.001950	-0.140129	0.0168909
0.002000	-0.140328	0.0169129
0.002050	-0.140407	0.0167686
0.002100	-0.140805	0.0168185
0.002150	-0.140447	0.0169315
0.002200	-0.140593	0.0167853
0.002250	-0.140938	0.0168524
0.002300	-0.14196	0.0168136
0.002350	-0.141615	0.0166019
0.002400	-0.139571	0.0166537
0.002450	-0.141111	0.0167644
0.002500	-0.142252	0.0166199
0.002550	-0.142517	0.016477
0.002600	-0.144269	0.0164988
0.002650	-0.144388	0.0164793
0.002700	-0.142836	0.0164641
0.002750	-0.142026	0.0165191
0.002800	-0.142862	0.0165384
0.002850	-0.145197	0.0164032
0.002900	-0.143552	0.0164762
0.002950	-0.143685	0.016446
0.003000	-0.142437	0.0163803
0.003050	-0.141986	0.0163003
0.003100	-0.1433	0.0162382
0.003150	-0.142119	0.016022
0.003200	-0.142119	0.0158584
0.003250	-0.141694	0.0158667
0.003300	-0.143247	0.015873
0.003350	-0.144428	0.0159911
0.003400	-0.143592	0.015911
0.003450	-0.143366	0.0160287
0.003500	-0.144282	0.0159126
