"Time"	"1 highgain"	"SEM"
-0.005000	-0.175531	0.00991909
-0.004950	-0.174913	0.00993003
-0.004900	-0.17405	0.0100481
-0.004850	-0.175076	0.0100497
-0.004800	-0.176012	0.0099658
-0.004750	-0.175422	0.0100983
-0.004700	-0.175104	0.00996196
-0.004650	-0.175158	0.00979521
-0.004600	-0.175576	0.00975616
-0.004550	-0.175022	0.00983864
-0.004500	-0.175694	0.00996075
-0.004450	-0.175449	0.0100521
-0.004400	-0.176475	0.0101254
-0.004350	-0.176221	0.010033
-0.004300	-0.174858	0.0101172
-0.004250	-0.175667	0.0101909
-0.004200	-0.175294	0.0100655
-0.004150	-0.174014	0.0100434
-0.004100	-0.173541	0.0100148
-0.004050	-0.176039	0.010007
-0.004000	-0.175058	0.0100906
-0.003950	-0.173705	0.010118
-0.003900	-0.172579	0.0101639
-0.003850	-0.172424	0.010075
-0.003800	-0.171416	0.0100045
-0.003750	-0.172969	0.010154
-0.003700	-0.172624	0.0101029
-0.003650	-0.173224	0.0100335
-0.003600	-0.174613	0.0098862
-0.003550	-0.172833	0.00978384
-0.003500	-0.172769	0.00984754
-0.003450	-0.173124	0.00981763
-0.003400	-0.174795	0.00986168
-0.003350	-0.175258	0.00996654
-0.003300	-0.174777	0.00997113
-0.003250	-0.174886	0.0100554
-0.003200	-0.174504	0.0099711
-0.003150	-0.174295	0.0100127
-0.003100	-0.175394	0.0100102
-0.003050	-0.174849	0.0100035
-0.003000	-0.175195	0.0098595
-0.002950	-0.175167	0.00983108
-0.002900	-0.174368	0.00977817
-0.002850	-0.175104	0.00979938
-0.002800	-0.174504	0.00998051
-0.002750	-0.174731	0.00995326
-0.002700	-0.175113	0.00989634
-0.002650	-0.17425	0.0099278
-0.002600	-0.172497	0.00981396
-0.002550	-0.173714	0.00986584
-0.002500	-0.172606	0.01003
-0.002450	-0.171625	0.0100258
-0.002400	-0.171961	0.00997422
-0.002350	-0.174195	0.00991627
-0.002300	-0.17266	0.00993713
-0.002250	-0.173305	0.00992763
-0.002200	-0.174068	0.00998222
-0.002150	-0.173605	0.010068
-0.002100	-0.174559	0.0101099
-0.002050	-0.176384	0.0100578
-0.002000	-0.175158	0.0100315
-0.001950	-0.174595	0.00996531
-0.001900	-0.174241	0.0100192
-0.001850	-0.173478	0.0100343
-0.001800	-0.173641	0.0100676
-0.001750	-0.173796	0.0101844
-0.001700	-0.174123	0.0101421
-0.001650	-0.174831	0.0101737
-0.001600	-0.174858	0.0102048
-0.001550	-0.174568	0.0101705
-0.001500	-0.173977	0.0103127
-0.001450	-0.173414	0.0101838
-0.001400	-0.173632	0.0102196
