"Time"	"1 highgain"	"SEM"
-0.005000	-0.167809	0.0122419
-0.004950	-0.166583	0.0121543
-0.004900	-0.165834	0.0120019
-0.004850	-0.16677	0.0119878
-0.004800	-0.165956	0.0120048
-0.004750	-0.165254	0.0121582
-0.004700	-0.165956	0.0120556
-0.004650	-0.165628	0.0120948
-0.004600	-0.166836	0.0120904
-0.004550	-0.166227	0.0119958
-0.004500	-0.166377	0.0120723
-0.004450	-0.165375	0.0120066
-0.004400	-0.168099	0.0120011
-0.004350	-0.169223	0.0120484
-0.004300	-0.169681	0.0121161
-0.004250	-0.168614	0.011936
-0.004200	-0.168708	0.0118862
-0.004150	-0.169728	0.0119189
-0.004100	-0.171086	0.0120244
-0.004050	-0.170664	0.0119977
-0.004000	-0.17102	0.0120798
-0.003950	-0.172069	0.0121225
-0.003900	-0.171357	0.0121257
-0.003850	-0.172509	0.0120797
-0.003800	-0.17336	0.0120429
-0.003750	-0.173304	0.0121155
-0.003700	-0.174503	0.0120219
-0.003650	-0.174278	0.0120434
-0.003600	-0.1741	0.0120638
-0.003550	-0.17513	0.012067
-0.003500	-0.174989	0.0120581
-0.003450	-0.174512	0.0121403
-0.003400	-0.175223	0.0121084
-0.003350	-0.17381	0.0121171
-0.003300	-0.172218	0.0121232
-0.003250	-0.174699	0.0120972
-0.003200	-0.175832	0.0120301
-0.003150	-0.174212	0.0120887
-0.003100	-0.174699	0.0121556
-0.003050	-0.173726	0.0121205
-0.003000	-0.173866	0.0120777
-0.002950	-0.173229	0.0120365
-0.002900	-0.173557	0.012168
-0.002850	-0.172789	0.0122188
-0.002800	-0.17307	0.012123
-0.002750	-0.170842	0.0121377
-0.002700	-0.169195	0.0120979
-0.002650	-0.170355	0.012108
-0.002600	-0.171001	0.012248
-0.002550	-0.170608	0.0121884
-0.002500	-0.169831	0.0121205
-0.002450	-0.169859	0.0120916
-0.002400	-0.168436	0.0122002
-0.002350	-0.167004	0.0122468
-0.002300	-0.166695	0.0123537
-0.002250	-0.166873	0.0123286
-0.002200	-0.166995	0.0121975
-0.002150	-0.165946	0.0122087
-0.002100	-0.166592	0.0122916
-0.002050	-0.166499	0.0122245
-0.002000	-0.167219	0.0121765
-0.001950	-0.164346	0.0123194
-0.001900	-0.162511	0.0122061
-0.001850	-0.162642	0.0123486
-0.001800	-0.162586	0.0124496
-0.001750	-0.1637	0.0125169
-0.001700	-0.163587	0.0124657
-0.001650	-0.162904	0.0124993
-0.001600	-0.162698	0.0125079
-0.001550	-0.163746	0.0124907
-0.001500	-0.164626	0.0125118
-0.001450	-0.164982	0.0125836
-0.001400	-0.165488	0.0126482
-0.001350	-0.165366	0.0125746
-0.001300	-0.16457	0.0125939
-0.001250	-0.165572	0.0126059
-0.001200	-0.165478	0.012464
-0.001150	-0.168015	0.0126044
-0.001100	-0.168436	0.012633
-0.001050	-0.169232	0.0126519
-0.001000	-0.168511	0.0125826
-0.000950	-0.168277	0.0126193
-0.000900	-0.170281	0.0126595
-0.000850	-0.170093	0.012696
-0.000800	-0.168521	0.012698
-0.000750	-0.168558	0.0127602
-0.000700	-0.16721	0.012631
-0.000650	-0.166789	0.0126542
-0.000600	-0.168642	0.0126869
-0.000550	-0.169447	0.0126281
-0.000500	-0.168624	0.0125271
-0.000450	-0.168174	0.0124817
-0.000400	-0.167884	0.0125841
-0.000350	-0.167744	0.0125977
-0.000300	-0.167482	0.0125324
-0.000250	-0.169176	0.012552
-0.000200	-0.168259	0.0126933
-0.000150	-0.168493	0.0126858
-0.000100	-0.167791	0.012661
-0.000050	-0.169354	0.0124812
0.000000	-0.170037	0.0125495
0.000050	-0.170374	0.0124549
0.000100	-0.169513	0.0124511
0.000150	-0.16589	0.0125045
0.000200	-0.16575	0.0124749
0.000250	-0.16633	0.0124704
0.000300	-0.166003	0.0124808
0.000350	-0.166208	0.0125056
0.000400	-0.166602	0.01251
0.000450	-0.1678	0.0124963
0.000500	-0.168184	0.0124101
0.000550	-0.1678	0.0123761
0.000600	-0.166077	0.0122787
0.000650	-0.166545	0.012292
0.000700	-0.167257	0.0123935
0.000750	-0.167613	0.0123883
0.000800	-0.166134	0.01228
0.000850	-0.165057	0.0124521
0.000900	-0.166049	0.0124079
0.000950	-0.165703	0.0124729
0.001000	-0.165918	0.0125045
0.001050	-0.167613	0.0125409
0.001100	-0.165319	0.0125566
0.001150	-0.164907	0.0125372
0.001200	-0.165057	0.0123765
0.001250	-0.165544	0.012304
0.001300	-0.166555	0.012413
0.001350	-0.168352	0.0124522
0.001400	-0.168446	0.0125183
0.001450	-0.169157	0.0125275
0.001500	-0.168783	0.012446
0.001550	-0.169354	0.0124481
0.001600	-0.169279	0.0124779
0.001650	-0.169316	0.0124976
0.001700	-0.169139	0.0125481
0.001750	-0.169213	0.0126304
0.001800	-0.169344	0.0125416
0.001850	-0.17117	0.0124655
0.001900	-0.171554	0.012384
0.001950	-0.170561	0.0124857
0.002000	-0.170917	0.0125339
0.002050	-0.170627	0.0125565
0.002100	-0.169195	0.0125555
0.002150	-0.168034	0.0125112
0.002200	-0.168287	0.0126011
0.002250	-0.169766	0.0124785
0.002300	-0.169831	0.0124737
0.002350	-0.168933	0.0124274
0.002400	-0.16868	0.0125411
0.002450	-0.168062	0.0125286
0.002500	-0.168933	0.0127074
0.002550	-0.169541	0.0127384
0.002600	-0.169813	0.012723
0.002650	-0.169073	0.0128003
0.002700	-0.169869	0.0127884
0.002750	-0.17058	0.0126443
0.002800	-0.169738	0.0124695
0.002850	-0.16911	0.0124534
0.002900	-0.167819	0.0125177
0.002950	-0.167351	0.012493
0.003000	-0.168521	0.0124643
0.003050	-0.167641	0.0125029
0.003100	-0.169401	0.0124524
0.003150	-0.168371	0.012483
0.003200	-0.167463	0.0124831
0.003250	-0.166433	0.0125014
0.003300	-0.165413	0.0124602
0.003350	-0.165188	0.0123368
0.003400	-0.165478	0.0123188
0.003450	-0.165563	0.0123955
0.003500	-0.165694	0.0124067
0.003550	-0.164842	0.0124073
0.003600	-0.164963	0.0124897
0.003650	-0.165797	0.012459
0.003700	-0.163821	0.0125461
0.003750	-0.163784	0.012574
0.003800	-0.165179	0.0125508
0.003850	-0.165759	0.0125692
0.003900	-0.165534	0.0126452
0.003950	-0.166826	0.0126209
0.004000	-0.16458	0.0126793
0.004050	-0.16546	0.0126717
0.004100	-0.167051	0.0126199
0.004150	-0.166686	0.0127865
0.004200	-0.166751	0.0128632
0.004250	-0.168727	0.0128868
0.004300	-0.169316	0.0128803
0.004350	-0.169756	0.0127705
0.004400	-0.170552	0.0126979
0.004450	-0.171601	0.0128635
0.004500	-0.170655	0.0127499
0.004550	-0.17117	0.0126972
0.004600	-0.172462	0.0127388
0.004650	-0.17278	0.0127305
0.004700	-0.172743	0.0127791
0.004750	-0.172677	0.0128915
0.004800	-0.172041	0.0129067
0.004850	-0.174128	0.012858
0.004900	-0.173061	0.0127474
0.004950	-0.171863	0.012674
0.005000	-0.172087	0.01266
0.005050	-0.170355	0.0128429
0.005100	-0.171479	0.012889
0.005150	-0.172312	0.0127793
0.005200	-0.171423	0.0128144
0.005250	-0.171357	0.0127771
0.005300	-0.173351	0.0127817
0.005350	-0.433153	0.0297397
0.005400	-1.38698	0.0132673
0.005450	-1.43241	0.0129532
0.005500	-1.52601	0.0131489
0.005550	-1.51846	0.0182942
0.005600	-0.589654	0.0182957
0.005650	-0.503615	0.0127363
0.005700	-0.460825	0.0130181
0.005750	-0.386534	0.0129654
0.005800	-0.333259	0.0128347
0.005850	-0.301469	0.0127551
0.005900	-0.28269	0.0126465
0.005950	-0.268171	0.0126944
0.006000	-0.257733	0.0127805
0.006050	-0.249402	0.0129106
0.006100	-0.243729	0.0130048
0.006150	-0.238571	0.013036
0.006200	-0.234396	0.0130646
0.006250	-0.230604	0.0129374
0.006300	-0.228002	0.0128254
0.006350	-0.224239	0.0129763
0.006400	-0.222432	0.0128394
0.006450	-0.219708	0.0127779
0.006500	-0.216038	0.0127969
0.006550	-0.215402	0.0127998
0.006600	-0.212912	0.0128665
0.006650	-0.21059	0.0128462
0.006700	-0.206162	0.0129908
0.006750	-0.204093	0.0130116
0.006800	-0.197222	0.0129459
0.006850	-0.193328	0.0130543
0.006900	-0.18993	0.0130042
0.006950	-0.187468	0.0128811
0.007000	-0.184865	0.0128487
0.007050	-0.186672	0.0128684
0.007100	-0.190819	0.0129191
0.007150	-0.194545	0.012993
0.007200	-0.196342	0.012963
0.007250	-0.19564	0.0130733
0.007300	-0.196155	0.0131394
0.007350	-0.196829	0.0130435
0.007400	-0.195022	0.0130729
0.007450	-0.194433	0.0129953
0.007500	-0.192654	0.0129883
0.007550	-0.194423	0.0130728
0.007600	-0.20531	0.0131233
0.007650	-0.207482	0.013106
0.007700	-0.205498	0.0130738
0.007750	-0.201978	0.0130412
0.007800	-0.197681	0.0129755
0.007850	-0.195331	0.0129413
0.007900	-0.195724	0.0130194
0.007950	-0.195809	0.0130599
0.008000	-0.193712	0.0130663
0.008050	-0.195135	0.0129921
0.008100	-0.199787	0.0129178
0.008150	-0.203447	0.0128738
0.008200	-0.204589	0.0129576
0.008250	-0.204337	0.012814
0.008300	-0.207098	0.0128695
0.008350	-0.211273	0.0129689
0.008400	-0.224005	0.0128445
0.008450	-0.239404	0.012712
0.008500	-0.250338	0.0127153
0.008550	-0.260382	0.0126463
0.008600	-0.287174	0.0124476
0.008650	-0.32299	0.012457
0.008700	-0.349305	0.0125217
0.008750	-0.355708	0.0126273
0.008800	-0.356747	0.0126727
0.008850	-0.377435	0.0126609
0.008900	-0.400979	0.0128716
0.008950	-0.421629	0.0131184
0.009000	-0.446895	0.0133586
0.009050	-0.476055	0.0130956
0.009100	-0.499	0.0126068
0.009150	-0.5097	0.0125857
0.009200	-0.507725	0.0125906
0.009250	-0.493495	0.0125831
0.009300	-0.468857	0.0125705
0.009350	-0.448346	0.0126222
0.009400	-0.442355	0.0128606
0.009450	-0.465346	0.0129516
0.009500	-0.511366	0.0126857
0.009550	-0.566981	0.0123572
0.009600	-0.612121	0.0123218
0.009650	-0.627904	0.0124086
0.009700	-0.613796	0.0126432
0.009750	-0.592387	0.0128254
0.009800	-0.579076	0.0127156
0.009850	-0.578364	0.0126394
0.009900	-0.587314	0.01271
0.009950	-0.594063	0.0127922
0.010000	-0.600925	0.01291
0.010050	-0.609331	0.0127241
0.010100	-0.628316	0.0123942
0.010150	-0.653778	0.0123328
0.010200	-0.670535	0.0124701
0.010250	-0.66694	0.0125442
0.010300	-0.64891	0.0127383
0.010350	-0.621173	0.0129146
0.010400	-0.590618	0.0129804
0.010450	-0.563021	0.0129089
0.010500	-0.537437	0.0128834
0.010550	-0.51687	0.0128387
0.010600	-0.503699	0.0130033
0.010650	-0.503006	0.0126854
0.010700	-0.505356	0.0124943
0.010750	-0.503783	0.0123853
0.010800	-0.494609	0.0123956
0.010850	-0.480427	0.0124959
0.010900	-0.466086	0.0125108
0.010950	-0.452578	0.0125846
0.011000	-0.4395	0.0125229
0.011050	-0.427021	0.0123825
0.011100	-0.414786	0.0123135
0.011150	-0.403019	0.0122681
0.011200	-0.395568	0.0123893
0.011250	-0.389792	0.0124828
0.011300	-0.381086	0.0125508
0.011350	-0.373756	0.0126313
0.011400	-0.366716	0.0125207
0.011450	-0.362766	0.0123191
0.011500	-0.359143	0.012273
0.011550	-0.354266	0.0123824
0.011600	-0.347713	0.012517
0.011650	-0.341928	0.0126209
0.011700	-0.33574	0.0127665
0.011750	-0.327661	0.0131334
