,time,code,ampshift,fsl,onset,spkamp,pspamp,exptname,nspk
235,36.2032075,T,0.0,5.655655655655655,2.402402402402403,6.7596435546875,6.8206787109375,20200718_007,0
237,36.5133575,T,40.0,,,0.0,6.7138671875,20200718_007,0
239,36.7847875,T,-20.0,6.906906906906907,3.653653653653654,5.523681640625,5.706787109375,20200718_007,0
241,37.092457499999995,T,-30.0,8.108108108108109,5.005005005005005,3.9825439453125,4.1351318359375,20200718_007,0
243,37.341207499999996,T,-10.0,5.8558558558558556,2.902902902902903,6.2713623046875,6.2103271484375,20200718_007,0
245,37.6000175,T,20.0,4.954954954954956,2.052052052052052,7.3394775390625,7.2174072265625,20200718_007,0
247,37.8740075,T,-40.0,,,0.0,0.1068115234375,20200718_007,0
249,38.1610975,T,30.0,,,0.0,7.0648193359375,20200718_007,0
251,38.453667499999995,T,10.0,5.455455455455456,2.052052052052052,7.4005126953125,7.293701171875,20200718_007,0
259,39.4542875,T,-5.0,5.805805805805806,2.402402402402403,6.6070556640625,6.4544677734375,20200718_007,0
261,39.690417499999995,T,5.0,5.555555555555555,2.2522522522522523,7.4920654296875,7.4920654296875,20200718_007,0
263,39.96796749999999,T,0.0,5.7057057057057055,2.4524524524524525,6.9427490234375,7.0037841796875,20200718_007,0
265,40.276977499999994,T,40.0,,,0.0,6.8359375,20200718_007,0
267,40.608307499999995,T,-20.0,7.407407407407407,3.653653653653654,5.4168701171875,5.615234375,20200718_007,0
269,40.921617499999996,T,-30.0,8.308308308308309,4.554554554554555,3.875732421875,3.8299560546875,20200718_007,0
271,41.22998749999999,T,-10.0,5.8558558558558556,2.902902902902903,6.500244140625,6.3323974609375,20200718_007,0
273,41.5720975,T,20.0,,,0.0,7.38525390625,20200718_007,0
275,41.909927499999995,T,-40.0,,,0.0,0.06103515625,20200718_007,0
277,42.2408575,T,30.0,4.654654654654655,2.052052052052052,7.2784423828125,7.32421875,20200718_007,0
279,42.58038749999999,T,10.0,,,0.0,6.9122314453125,20200718_007,0
287,43.80186749999999,T,-5.0,5.755755755755756,2.8528528528528527,6.8359375,6.9580078125,20200718_007,0
289,44.095657499999994,T,5.0,5.305305305305306,2.2522522522522523,6.89697265625,6.805419921875,20200718_007,0
291,44.4094675,T,-0.0,5.805805805805806,2.4524524524524525,6.6070556640625,6.53076171875,20200718_007,0
293,44.669957499999995,T,40.0,5.105105105105106,2.052052052052052,7.110595703125,7.080078125,20200718_007,0
295,44.979367499999995,T,-20.0,7.057057057057057,3.5535535535535536,5.523681640625,5.5084228515625,20200718_007,0
297,45.27869749999999,T,-30.0,7.957957957957958,4.854854854854855,3.96728515625,3.8604736328125,20200718_007,0
299,45.587667499999995,T,-10.0,5.9559559559559565,2.552552552552553,6.988525390625,6.8359375,20200718_007,0
301,45.929757499999994,T,20.0,4.904904904904905,2.052052052052052,7.171630859375,7.080078125,20200718_007,0
303,46.2551675,T,-40.0,,,0.0,0.0457763671875,20200718_007,0
305,46.596757499999995,T,30.0,4.654654654654655,2.052052052052052,7.0343017578125,7.110595703125,20200718_007,0
307,46.887567499999996,T,10.0,5.455455455455456,2.052052052052052,7.568359375,7.4920654296875,20200718_007,0
315,48.1212075,T,-5.0,5.755755755755756,2.652652652652653,6.7901611328125,6.7596435546875,20200718_007,0
317,48.434797499999995,T,5.0,5.405405405405405,2.1021021021021022,7.2174072265625,7.0343017578125,20200718_007,0
319,48.730887499999994,T,0.0,5.605605605605606,2.402402402402403,6.8511962890625,6.7138671875,20200718_007,0
321,49.02173749999999,T,40.0,,,0.0,7.354736328125,20200718_007,0
323,49.327687499999996,T,-20.0,6.856856856856857,3.4534534534534536,6.011962890625,5.8441162109375,20200718_007,0
325,49.6145575,T,-30.0,7.5575575575575575,4.904904904904905,4.974365234375,4.8065185546875,20200718_007,0
327,49.8933675,T,-10.0,6.006006006006006,2.802802802802803,6.5460205078125,6.6375732421875,20200718_007,0
329,50.218357499999996,T,20.0,5.155155155155155,2.052052052052052,7.6446533203125,7.4310302734375,20200718_007,0
331,50.545627499999995,T,-40.0,,,0.0,0.1068115234375,20200718_007,0
333,50.8701575,T,30.0,4.704704704704705,2.052052052052052,7.38525390625,7.4005126953125,20200718_007,0
335,51.169707499999994,T,10.0,5.205205205205205,2.052052052052052,7.598876953125,7.3699951171875,20200718_007,0
343,52.451387499999996,T,-5.0,5.555555555555555,2.652652652652653,6.8511962890625,6.866455078125,20200718_007,0
345,52.76857749999999,T,5.0,5.655655655655655,2.2522522522522523,7.14111328125,7.1563720703125,20200718_007,0
347,53.0782275,T,0.0,5.7057057057057055,2.402402402402403,7.0037841796875,6.927490234375,20200718_007,0
349,53.407197499999995,T,40.0,,,0.0,7.1258544921875,20200718_007,0
351,53.69000749999999,T,-20.0,7.057057057057057,3.5535535535535536,5.767822265625,5.9356689453125,20200718_007,0
353,53.97539749999999,T,-30.0,7.7577577577577586,4.904904904904905,4.33349609375,4.5623779296875,20200718_007,0
355,54.305387499999995,T,-10.0,6.006006006006006,2.8528528528528527,6.77490234375,6.7596435546875,20200718_007,0
357,54.613117499999994,T,20.0,4.854854854854855,2.052052052052052,7.2021484375,7.080078125,20200718_007,0
359,54.9085675,T,-40.0,,,0.0,-0.030517578125,20200718_007,0
361,55.22447749999999,T,30.0,4.754754754754755,2.052052052052052,7.1258544921875,7.3089599609375,20200718_007,0
363,55.5545675,T,10.0,5.505505505505505,2.152152152152152,7.9345703125,7.8125,20200718_007,0
371,56.795087499999994,T,-5.0,5.555555555555555,2.802802802802803,6.805419921875,6.927490234375,20200718_007,0
373,57.098477499999994,T,5.0,5.355355355355355,2.2022022022022023,6.988525390625,6.8817138671875,20200718_007,0
375,57.37076749999999,T,-0.0,5.655655655655655,2.402402402402403,7.38525390625,7.4310302734375,20200718_007,0
377,57.69085749999999,T,40.0,4.704704704704705,2.052052052052052,7.049560546875,7.171630859375,20200718_007,0
379,57.8558275,T,-20.0,6.856856856856857,3.6036036036036037,5.55419921875,5.55419921875,20200718_007,0
381,58.101857499999994,T,-30.0,8.70870870870871,4.654654654654655,4.5318603515625,4.5013427734375,20200718_007,0
383,58.3916675,T,-10.0,5.9559559559559565,2.652652652652653,6.8206787109375,6.8817138671875,20200718_007,0
385,58.70531749999999,T,20.0,5.005005005005005,2.052052052052052,7.4920654296875,7.598876953125,20200718_007,0
387,59.0130675,T,-40.0,,,0.0,-0.0152587890625,20200718_007,0
389,59.306077499999994,T,30.0,4.654654654654655,2.052052052052052,7.5531005859375,7.7362060546875,20200718_007,0
391,59.6243875,T,10.0,5.605605605605606,2.152152152152152,7.6446533203125,7.6446533203125,20200718_007,0
399,60.84658749999999,T,-5.0,5.7057057057057055,2.652652652652653,7.1563720703125,7.080078125,20200718_007,0
401,61.1488775,T,5.0,5.505505505505505,2.402402402402403,7.1258544921875,7.1563720703125,20200718_007,0
403,61.4661675,T,0.0,5.605605605605606,2.402402402402403,7.0343017578125,6.988525390625,20200718_007,0
405,61.73761749999999,T,40.0,4.654654654654655,2.052052052052052,6.6680908203125,6.9732666015625,20200718_007,0
407,62.067367499999996,T,-20.0,6.656656656656657,3.5535535535535536,6.1492919921875,6.134033203125,20200718_007,0
409,62.391257499999995,T,-30.0,7.807807807807809,4.704704704704705,5.035400390625,4.8065185546875,20200718_007,0
411,62.677027499999994,T,-10.0,5.755755755755756,2.7527527527527527,7.171630859375,6.9427490234375,20200718_007,0
413,62.94575749999999,T,20.0,4.854854854854855,2.052052052052052,7.476806640625,7.5836181640625,20200718_007,0
415,63.25946749999999,T,-40.0,,,0.0,0.0,20200718_007,0
417,63.567497499999995,T,30.0,4.654654654654655,2.052052052052052,7.5836181640625,7.537841796875,20200718_007,0
419,63.908067499999994,T,10.0,5.405405405405405,2.052052052052052,7.87353515625,7.6904296875,20200718_007,0
427,65.1861275,T,-5.0,5.405405405405405,2.552552552552553,6.89697265625,6.988525390625,20200718_007,0
429,65.45749749999999,T,5.0,5.9059059059059065,2.2022022022022023,7.354736328125,7.14111328125,20200718_007,0
431,65.7485675,T,0.0,5.605605605605606,2.2022022022022023,7.2021484375,7.14111328125,20200718_007,0
433,66.0702175,T,40.0,4.754754754754755,2.052052052052052,7.232666015625,7.476806640625,20200718_007,0
435,66.3680675,T,-20.0,7.307307307307308,3.4534534534534536,5.767822265625,5.6915283203125,20200718_007,0
437,66.5423775,T,-30.0,7.707707707707708,4.904904904904905,2.471923828125,2.4261474609375,20200718_007,0
439,66.7783075,T,-10.0,5.805805805805806,2.652652652652653,7.2021484375,7.01904296875,20200718_007,0
441,67.0930975,T,20.0,5.205205205205205,2.052052052052052,7.8277587890625,7.87353515625,20200718_007,0
443,67.4313675,T,-40.0,,,0.0,-0.030517578125,20200718_007,0
445,67.71807749999999,T,30.0,4.704704704704705,2.052052052052052,7.62939453125,7.6904296875,20200718_007,0
447,68.01588749999999,T,10.0,4.904904904904905,2.052052052052052,7.6141357421875,7.4310302734375,20200718_007,0
455,69.27922749999999,T,-5.0,5.605605605605606,2.6026026026026026,7.843017578125,7.4462890625,20200718_007,0
457,69.57265749999999,T,5.0,5.255255255255256,2.052052052052052,7.4462890625,7.2479248046875,20200718_007,0
459,69.92912749999999,T,0.0,5.805805805805806,2.4524524524524525,7.62939453125,7.38525390625,20200718_007,0
461,70.2136175,T,40.0,4.654654654654655,2.052052052052052,7.32421875,7.4005126953125,20200718_007,0
463,70.5118875,T,-20.0,6.856856856856857,3.6036036036036037,5.9814453125,6.2408447265625,20200718_007,0
465,70.8023575,T,-30.0,8.358358358358359,4.604604604604605,4.08935546875,3.96728515625,20200718_007,0
467,71.12310749999999,T,-10.0,5.9559559559559565,2.7027027027027026,7.1258544921875,7.0648193359375,20200718_007,0
469,71.4595775,T,20.0,4.904904904904905,2.052052052052052,7.720947265625,7.5531005859375,20200718_007,0
471,71.8109875,T,-40.0,,,0.0,-0.091552734375,20200718_007,0
473,72.1165575,T,30.0,4.654654654654655,2.052052052052052,7.843017578125,8.11767578125,20200718_007,0
475,72.4364275,T,10.0,5.005005005005005,2.052052052052052,7.7362060546875,7.659912109375,20200718_007,0
483,73.7459875,T,-5.0,5.7057057057057055,2.552552552552553,7.293701171875,7.14111328125,20200718_007,0
485,74.05729749999999,T,5.0,5.255255255255256,2.1021021021021022,7.32421875,7.1258544921875,20200718_007,0
487,74.3608275,T,0.0,5.605605605605606,2.552552552552553,7.415771484375,7.354736328125,20200718_007,0
489,74.6718975,T,40.0,4.604604604604605,2.052052052052052,7.32421875,7.354736328125,20200718_007,0
491,74.9945875,T,-20.0,6.606606606606607,3.5035035035035036,6.195068359375,6.2713623046875,20200718_007,0
493,75.28889749999999,T,-30.0,7.957957957957958,4.604604604604605,5.035400390625,4.6844482421875,20200718_007,0
495,75.58826749999999,T,-10.0,5.805805805805806,2.802802802802803,7.0037841796875,7.0953369140625,20200718_007,0
497,75.9118575,T,20.0,5.105105105105106,2.052052052052052,7.659912109375,7.6751708984375,20200718_007,0
499,76.25706749999999,T,-40.0,,,0.0,-0.18310546875,20200718_007,0
501,76.60121749999999,T,30.0,4.654654654654655,2.052052052052052,7.476806640625,7.6904296875,20200718_007,0
503,76.89258749999999,T,10.0,5.305305305305306,2.152152152152152,7.8277587890625,7.6751708984375,20200718_007,0
511,78.1586875,T,-5.0,5.555555555555555,2.5025025025025025,7.110595703125,7.0037841796875,20200718_007,0
513,78.41721749999999,T,5.0,5.305305305305306,2.3023023023023024,7.3089599609375,7.4005126953125,20200718_007,0
515,78.71328749999999,T,0.0,5.755755755755756,2.552552552552553,7.2479248046875,7.2784423828125,20200718_007,0
517,79.0206575,T,40.0,4.654654654654655,2.052052052052052,7.26318359375,7.476806640625,20200718_007,0
519,79.29246749999999,T,-20.0,6.956956956956957,3.6036036036036037,5.7525634765625,5.9356689453125,20200718_007,0
521,79.5909375,T,-30.0,7.457457457457458,4.804804804804806,5.0811767578125,4.974365234375,20200718_007,0
523,79.7409675,T,-10.0,5.8558558558558556,2.7527527527527527,7.2174072265625,7.080078125,20200718_007,0
525,79.9984975,T,20.0,5.105105105105106,2.052052052052052,7.99560546875,7.965087890625,20200718_007,0
527,80.2700675,T,-40.0,,,0.0,-0.0457763671875,20200718_007,0
529,80.5741975,T,30.0,4.754754754754755,2.052052052052052,7.904052734375,8.0108642578125,20200718_007,0
531,80.91228749999999,T,10.0,5.405405405405405,2.052052052052052,7.965087890625,7.8277587890625,20200718_007,0
539,82.1858075,T,-5.0,5.555555555555555,2.552552552552553,7.537841796875,7.5225830078125,20200718_007,0
541,82.4624575,T,5.0,5.305305305305306,2.2022022022022023,7.6446533203125,7.568359375,20200718_007,0
543,82.77048749999999,T,-0.0,5.605605605605606,2.2022022022022023,7.568359375,7.5531005859375,20200718_007,0
545,83.10269749999999,T,40.0,4.704704704704705,2.052052052052052,7.6904296875,7.843017578125,20200718_007,0
547,83.41478749999999,T,-20.0,6.506506506506507,3.4534534534534536,6.4239501953125,6.2408447265625,20200718_007,0
549,83.73445749999999,T,-30.0,7.6076076076076085,4.554554554554555,4.7454833984375,4.69970703125,20200718_007,0
551,84.01740749999999,T,-10.0,5.805805805805806,2.8528528528528527,7.110595703125,7.01904296875,20200718_007,0
553,84.27295749999999,T,20.0,5.005005005005005,2.052052052052052,7.6904296875,7.6904296875,20200718_007,0
555,84.5770675,T,-40.0,,,0.0,0.0,20200718_007,0
557,84.8586775,T,30.0,4.554554554554555,2.052052052052052,7.6751708984375,7.7362060546875,20200718_007,0
559,85.16110749999999,T,10.0,4.904904904904905,2.2022022022022023,7.9345703125,7.904052734375,20200718_007,0
567,86.1462675,T,-5.0,5.655655655655655,2.7027027027027026,7.4310302734375,7.3089599609375,20200718_007,0
569,86.39393749999999,T,5.0,5.355355355355355,2.2022022022022023,7.598876953125,7.415771484375,20200718_007,0
571,86.67266749999999,T,-0.0,5.655655655655655,2.4524524524524525,7.4005126953125,7.32421875,20200718_007,0
573,86.92119749999999,T,40.0,4.704704704704705,2.052052052052052,7.4310302734375,7.32421875,20200718_007,0
575,87.18896749999999,T,-20.0,6.956956956956957,3.3533533533533535,6.2408447265625,6.134033203125,20200718_007,0
577,87.47881749999999,T,-30.0,7.707707707707708,4.654654654654655,4.9591064453125,4.791259765625,20200718_007,0
257,37.357302499999996,T,-0.0,5.9559559559559565,3.003003003003003,7.537841796875,7.232666015625,20200718_008,0
259,37.6392525,T,40.0,5.405405405405405,2.402402402402403,7.781982421875,8.087158203125,20200718_008,0
261,37.956962499999996,T,20.0,5.805805805805806,2.6026026026026026,7.7972412109375,7.6904296875,20200718_008,0
263,38.286852499999995,T,-40.0,,,0.0,0.5340576171875,20200718_008,0
265,38.434302499999994,T,-30.0,,,0.0,1.617431640625,20200718_008,0
267,38.553932499999995,T,30.0,5.455455455455456,2.052052052052052,8.758544921875,9.063720703125,20200718_008,0
269,38.7000025,T,-20.0,8.85885885885886,4.704704704704705,4.33349609375,5.279541015625,20200718_008,0
271,38.902312499999994,T,5.0,5.8558558558558556,3.0530530530530533,8.1634521484375,8.819580078125,20200718_008,0
273,39.191062499999994,T,-10.0,7.057057057057057,3.7037037037037037,7.4005126953125,7.080078125,20200718_008,0
275,39.481892499999994,T,10.0,5.9559559559559565,2.7027027027027026,8.9111328125,8.7738037109375,20200718_008,0
277,39.8078425,T,-5.0,6.606606606606607,3.4034034034034035,7.293701171875,7.293701171875,20200718_008,0
285,41.0280425,T,-0.0,6.606606606606607,3.1531531531531534,8.026123046875,7.75146484375,20200718_008,0
287,41.349892499999996,T,40.0,6.706706706706707,2.052052052052052,8.9569091796875,9.1400146484375,20200718_008,0
289,41.672462499999995,T,20.0,7.007007007007007,2.6026026026026026,8.4991455078125,8.3465576171875,20200718_008,0
291,41.9750125,T,-40.0,,,0.0,-0.0457763671875,20200718_008,0
293,42.30332249999999,T,-30.0,,,0.0,0.6103515625,20200718_008,0
295,42.4455325,T,30.0,6.656656656656657,2.052052052052052,8.5906982421875,8.3465576171875,20200718_008,0
297,42.683722499999995,T,-20.0,8.008008008008009,4.354354354354355,6.103515625,6.4849853515625,20200718_008,0
299,42.9731125,T,5.0,5.8558558558558556,2.9529529529529532,8.30078125,8.1787109375,20200718_008,0
301,43.279402499999996,T,-10.0,6.556556556556557,3.653653653653654,7.7362060546875,7.7056884765625,20200718_008,0
303,43.610832499999994,T,10.0,7.907907907907909,3.003003003003003,8.392333984375,8.2244873046875,20200718_008,0
305,43.863122499999996,T,-5.0,6.306306306306307,3.4034034034034035,7.781982421875,7.9345703125,20200718_008,0
313,45.077502499999994,T,-0.0,6.306306306306307,3.1031031031031033,8.4228515625,8.3465576171875,20200718_008,0
315,45.3885325,T,40.0,5.505505505505505,2.2022022022022023,8.30078125,8.4228515625,20200718_008,0
317,45.691002499999996,T,20.0,5.655655655655655,2.7527527527527527,8.48388671875,8.514404296875,20200718_008,0
319,45.9747925,T,-40.0,,,0.0,-0.0152587890625,20200718_008,0
321,46.259502499999996,T,-30.0,,,0.0,0.885009765625,20200718_008,0
323,46.55437249999999,T,30.0,5.605605605605606,2.3523523523523524,8.5906982421875,8.60595703125,20200718_008,0
325,46.886022499999996,T,-20.0,8.208208208208209,4.354354354354355,6.40869140625,6.3323974609375,20200718_008,0
327,47.192412499999996,T,5.0,6.006006006006006,3.0530530530530533,8.23974609375,8.0108642578125,20200718_008,0
329,47.46510249999999,T,-10.0,6.856856856856857,3.6036036036036037,7.476806640625,7.7056884765625,20200718_008,0
331,47.7177325,T,10.0,5.755755755755756,2.7527527527527527,8.148193359375,8.148193359375,20200718_008,0
333,47.9999025,T,-5.0,6.706706706706707,3.3533533533533535,7.659912109375,7.8125,20200718_008,0
341,49.054962499999995,T,0.0,6.556556556556557,3.1031031031031033,8.4381103515625,8.4228515625,20200718_008,0
343,49.358732499999995,T,40.0,5.605605605605606,2.402402402402403,8.4381103515625,8.392333984375,20200718_008,0
345,49.6615025,T,20.0,5.655655655655655,2.652652652652653,8.6212158203125,8.5601806640625,20200718_008,0
347,49.960092499999995,T,-40.0,,,0.0,-0.030517578125,20200718_008,0
349,50.2957025,T,-30.0,,,0.0,0.701904296875,20200718_008,0
351,50.61629249999999,T,30.0,5.505505505505505,2.152152152152152,8.0108642578125,8.2244873046875,20200718_008,0
353,50.919802499999996,T,-20.0,8.358358358358359,5.055055055055055,6.011962890625,6.2408447265625,20200718_008,0
355,51.2331125,T,5.0,5.9559559559559565,2.9529529529529532,8.0718994140625,8.1787109375,20200718_008,0
357,51.53662249999999,T,-10.0,6.756756756756757,3.7037037037037037,8.056640625,8.1024169921875,20200718_008,0
359,51.839992499999994,T,10.0,6.006006006006006,2.7027027027027026,8.697509765625,8.6669921875,20200718_008,0
361,52.204742499999995,T,-5.0,6.706706706706707,3.4534534534534536,8.4228515625,8.48388671875,20200718_008,0
369,53.452262499999996,T,0.0,6.756756756756757,3.0530530530530533,8.026123046875,8.0718994140625,20200718_008,0
371,53.7817125,T,40.0,5.505505505505505,2.2522522522522523,7.9193115234375,8.056640625,20200718_008,0
373,54.1031425,T,20.0,7.307307307307308,2.6026026026026026,8.30078125,8.36181640625,20200718_008,0
375,54.4391925,T,-40.0,,,0.0,0.0,20200718_008,0
377,54.7393625,T,-30.0,,,0.0,0.67138671875,20200718_008,0
379,55.0634525,T,30.0,5.655655655655655,2.152152152152152,8.2244873046875,8.2550048828125,20200718_008,0
381,55.397302499999995,T,-20.0,7.807807807807809,4.854854854854855,6.011962890625,6.34765625,20200718_008,0
383,55.698792499999996,T,5.0,6.106106106106107,2.9529529529529532,8.148193359375,8.148193359375,20200718_008,0
385,56.0222225,T,-10.0,7.257257257257257,3.8038038038038042,7.965087890625,7.9498291015625,20200718_008,0
387,56.382392499999995,T,10.0,5.605605605605606,2.9529529529529532,8.36181640625,8.36181640625,20200718_008,0
389,56.68696249999999,T,-5.0,6.556556556556557,3.3033033033033035,7.537841796875,7.659912109375,20200718_008,0
397,58.0179225,T,0.0,6.306306306306307,3.3533533533533535,7.9498291015625,8.0108642578125,20200718_008,0
399,58.3431125,T,40.0,5.255255255255256,2.152152152152152,8.4075927734375,8.514404296875,20200718_008,0
401,58.70010249999999,T,20.0,7.007007007007007,2.7527527527527527,8.2855224609375,8.2855224609375,20200718_008,0
403,58.84173249999999,T,-40.0,,,0.0,0.06103515625,20200718_008,0
405,59.12090249999999,T,-30.0,,,0.0,0.8087158203125,20200718_008,0
407,59.43313249999999,T,30.0,5.655655655655655,2.402402402402403,7.7972412109375,7.904052734375,20200718_008,0
409,59.75810249999999,T,-20.0,8.308308308308309,4.904904904904905,6.072998046875,6.4849853515625,20200718_008,0
411,60.04913249999999,T,5.0,6.106106106106107,2.9529529529529532,8.60595703125,8.6517333984375,20200718_008,0
413,60.33804249999999,T,-10.0,7.357357357357357,3.7037037037037037,7.9345703125,8.087158203125,20200718_008,0
415,60.625992499999995,T,10.0,6.006006006006006,2.8528528528528527,8.6212158203125,8.636474609375,20200718_008,0
417,60.972162499999996,T,-5.0,7.007007007007007,3.3533533533533535,8.6822509765625,8.880615234375,20200718_008,0
425,62.322222499999995,T,0.0,6.456456456456457,3.1531531531531534,8.331298828125,8.3160400390625,20200718_008,0
427,62.46485249999999,T,40.0,5.555555555555555,2.2022022022022023,7.781982421875,8.0718994140625,20200718_008,0
429,62.70760249999999,T,20.0,5.655655655655655,2.7527527527527527,8.7738037109375,8.758544921875,20200718_008,0
431,62.997412499999996,T,-40.0,,,0.0,0.1373291015625,20200718_008,0
433,63.29416249999999,T,-30.0,,,0.0,0.8087158203125,20200718_008,0
435,63.582052499999996,T,30.0,5.505505505505505,2.2522522522522523,8.30078125,8.4075927734375,20200718_008,0
437,63.87842249999999,T,-20.0,8.158158158158159,4.504504504504505,6.317138671875,6.744384765625,20200718_008,0
439,64.1797325,T,5.0,5.9559559559559565,2.902902902902903,8.3160400390625,8.48388671875,20200718_008,0
441,64.51190249999999,T,-10.0,6.756756756756757,3.6036036036036037,7.843017578125,8.1634521484375,20200718_008,0
443,64.83053249999999,T,10.0,5.9059059059059065,2.402402402402403,8.60595703125,8.5601806640625,20200718_008,0
445,65.12056249999999,T,-5.0,6.856856856856857,2.5025025025025025,8.23974609375,8.026123046875,20200718_008,0
453,66.4197025,T,0.0,5.9059059059059065,3.1031031031031033,7.6904296875,7.843017578125,20200718_008,0
455,66.7595125,T,40.0,5.405405405405405,2.052052052052052,8.7432861328125,8.7890625,20200718_008,0
457,67.05090249999999,T,20.0,5.755755755755756,2.6026026026026026,7.9193115234375,7.9345703125,20200718_008,0
459,67.3814125,T,-40.0,,,0.0,-0.06103515625,20200718_008,0
461,67.6558025,T,-30.0,,,0.0,0.823974609375,20200718_008,0
463,67.9492925,T,30.0,5.355355355355355,2.3023023023023024,8.148193359375,8.3770751953125,20200718_008,0
465,68.23902249999999,T,-20.0,8.158158158158159,4.854854854854855,5.9967041015625,6.256103515625,20200718_008,0
467,68.5202525,T,5.0,6.006006006006006,2.9529529529529532,8.3160400390625,8.453369140625,20200718_008,0
469,68.8393225,T,-10.0,7.107107107107107,3.653653653653654,8.026123046875,8.0413818359375,20200718_008,0
471,69.13559249999999,T,10.0,5.755755755755756,2.7027027027027026,8.2550048828125,8.209228515625,20200718_008,0
473,69.2950025,T,-5.0,6.706706706706707,3.3033033033033035,8.209228515625,8.2244873046875,20200718_008,0
481,70.4039225,T,0.0,6.406406406406407,3.2532532532532534,8.1329345703125,8.2550048828125,20200718_008,0
483,70.70831249999999,T,40.0,5.455455455455456,2.152152152152152,8.4075927734375,8.392333984375,20200718_008,0
485,71.0279025,T,20.0,5.8558558558558556,2.402402402402403,8.9263916015625,8.9111328125,20200718_008,0
487,71.16675249999999,T,-40.0,,,0.0,-0.0457763671875,20200718_008,0
489,71.43212249999999,T,-30.0,10.41041041041041,6.756756756756757,0.42724609375,0.8087158203125,20200718_008,0
491,71.7606325,T,30.0,6.656656656656657,2.3523523523523524,8.97216796875,9.2010498046875,20200718_008,0
493,72.0700425,T,-20.0,8.408408408408409,4.504504504504505,6.2255859375,6.28662109375,20200718_008,0
495,72.3583125,T,5.0,6.006006006006006,2.802802802802803,8.758544921875,8.9569091796875,20200718_008,0
497,72.6407625,T,-10.0,6.606606606606607,3.7537537537537538,8.026123046875,8.3160400390625,20200718_008,0
499,72.79435249999999,T,10.0,6.206206206206207,2.8528528528528527,9.002685546875,9.033203125,20200718_008,0
501,73.0562025,T,-5.0,6.556556556556557,3.4034034034034035,8.11767578125,8.2244873046875,20200718_008,0
509,74.2905225,T,0.0,6.506506506506507,2.5025025025025025,8.30078125,8.3160400390625,20200718_008,0
511,74.5677125,T,40.0,5.355355355355355,2.3523523523523524,8.3770751953125,8.392333984375,20200718_008,0
513,74.87082249999999,T,20.0,5.555555555555555,2.5025025025025025,8.1787109375,8.2855224609375,20200718_008,0
515,75.21865249999999,T,-40.0,,,0.0,0.06103515625,20200718_008,0
517,75.5576425,T,-30.0,,,0.0,0.9002685546875,20200718_008,0
519,75.8769925,T,30.0,5.655655655655655,2.2022022022022023,8.1634521484375,8.36181640625,20200718_008,0
521,76.1878225,T,-20.0,8.058058058058059,4.754754754754755,5.950927734375,6.2408447265625,20200718_008,0
523,76.4826925,T,5.0,6.106106106106107,3.1031031031031033,8.72802734375,8.6822509765625,20200718_008,0
525,76.7804225,T,-10.0,6.806806806806807,3.6036036036036037,7.7972412109375,7.87353515625,20200718_008,0
527,77.11889249999999,T,10.0,6.056056056056057,2.552552552552553,8.5296630859375,8.48388671875,20200718_008,0
529,77.4611025,T,-5.0,6.956956956956957,3.2532532532532534,8.3160400390625,8.331298828125,20200718_008,0
537,78.69466249999999,T,0.0,6.556556556556557,3.1031031031031033,8.60595703125,8.6212158203125,20200718_008,0
539,78.9764525,T,40.0,5.655655655655655,2.3023023023023024,8.2855224609375,8.544921875,20200718_008,0
3495,328.85083249999997,T,20.0,4.421768707482993,2.440976390556223,8.331298828125,8.4381103515625,20200525_003,0
3499,329.27793249999996,T,40.0,,,0.0,9.124755859375,20200525_003,0
3503,329.6352525,T,30.0,,,0.0,8.880615234375,20200525_003,0
3507,329.98885249999995,T,5.0,4.8019207683073235,2.761104441776711,7.965087890625,8.087158203125,20200525_003,0
3511,330.2815925,T,-10.0,5.8023209283713495,3.6614645858343344,6.9122314453125,6.866455078125,20200525_003,0
3515,330.64339249999995,T,-0.0,5.122048819527811,2.9411764705882355,7.7362060546875,7.75146484375,20200525_003,0
3519,331.0381725,T,-5.0,5.562224889955983,3.2613045218087238,7.1868896484375,7.2174072265625,20200525_003,0
3523,331.4898925,T,10.0,4.621848739495799,2.5610244097639057,8.392333984375,8.48388671875,20200525_003,0
3527,331.7842325,T,-30.0,8.643457382953182,6.962785114045619,4.547119140625,4.5928955078125,20200525_003,0
3531,332.05979249999996,T,-20.0,6.662665066026411,4.441776710684274,5.7830810546875,5.6610107421875,20200525_003,0
3535,332.39883249999997,T,-40.0,,,0.0,0.091552734375,20200525_003,0
3549,333.9129925,T,20.0,4.541816726690677,2.3609443777511006,8.7738037109375,8.85009765625,20200525_003,0
3553,334.22935249999995,T,40.0,,,0.0,8.7432861328125,20200525_003,0
3557,334.55603249999996,T,30.0,,,0.0,8.941650390625,20200525_003,0
3561,334.84073249999994,T,5.0,4.901960784313727,2.681072428971589,8.1939697265625,7.9803466796875,20200525_003,0
3565,335.13695249999995,T,-10.0,5.84233693477391,3.7214885954381756,6.6986083984375,6.65283203125,20200525_003,0
3569,335.45179249999995,T,0.0,5.362144857943178,3.0612244897959187,7.415771484375,7.904052734375,20200525_003,0
3573,335.79167249999995,T,-5.0,5.642256902761105,3.2813125250100046,7.1258544921875,7.14111328125,20200525_003,0
3577,336.1625325,T,10.0,4.921968787515007,2.681072428971589,7.904052734375,8.0108642578125,20200525_003,0
