,time,code,ampshift,s0t,s0a,s1t,s1a,s2t,s2a,s3t,s3a,animalID,exptname
1529,210.61141249999997,T,-40.0,,,,,,,,,20200531,20200531_001
1533,211.23169249999998,T,30.0,4.766355140186916,63.5986328125,7.850467289719627,57.159423828125,,,,,20200531,20200531_001
1537,211.86933249999998,T,20.0,5.4072096128170895,62.957763671875,,,,,,,20200531,20200531_001
1541,212.51555249999998,T,-10.0,,,,,,,,,20200531,20200531_001
1545,213.16119249999997,T,40.0,4.245660881174899,63.3087158203125,6.148197596795727,48.40087890625,,,,,20200531,20200531_001
1549,213.7882125,T,5.0,7.830440587449933,63.2781982421875,,,,,,,20200531,20200531_001
1553,214.42749249999997,T,-5.0,,,,,,,,,20200531,20200531_001
1557,215.0042125,T,10.0,7.169559412550067,63.0340576171875,,,,,,,20200531,20200531_001
1571,217.15009249999997,T,-20.0,,,,,,,,,20200531,20200531_001
1575,217.77039249999999,T,0.0,8.511348464619493,63.5986328125,,,,,,,20200531,20200531_001
1579,218.3970325,T,-30.0,,,,,,,,,20200531,20200531_001
1583,218.96313249999997,T,-40.0,,,,,,,,,20200531,20200531_001
1587,219.61393249999998,T,30.0,4.866488651535381,63.8427734375,9.092122830440587,60.5926513671875,,,,,20200531,20200531_001
1591,220.2318925,T,20.0,5.767690253671562,64.0106201171875,,,,,,,20200531,20200531_001
1595,220.80029249999998,T,-10.0,,,,,,,,,20200531,20200531_001
1599,221.3738325,T,40.0,4.185580774365821,63.232421875,6.02803738317757,47.8668212890625,,,,,20200531,20200531_001
1603,221.96619249999998,T,5.0,7.750333778371162,62.7899169921875,,,,,,,20200531,20200531_001
1607,222.57111249999997,T,-5.0,,,,,,,,,20200531,20200531_001
1611,223.19489249999998,T,10.0,7.650200267022696,62.2100830078125,,,,,,,20200531,20200531_001
1625,225.3656925,T,-20.0,,,,,,,,,20200531,20200531_001
1629,225.97513249999997,T,0.0,,,,,,,,,20200531,20200531_001
1633,226.55839249999997,T,-30.0,,,,,,,,,20200531,20200531_001
1637,227.1488125,T,-40.0,,,,,,,,,20200531,20200531_001
1641,227.8167925,T,30.0,4.566088117489986,61.676025390625,6.769025367156208,49.9725341796875,,,,,20200531,20200531_001
1645,228.43061249999997,T,20.0,5.547396528704939,61.370849609375,,,,,,,20200531,20200531_001
1649,229.0725325,T,-10.0,,,,,,,,,20200531,20200531_001
1653,229.68343249999998,T,40.0,4.085447263017356,60.4095458984375,5.8678237650200264,45.074462890625,,,,,20200531,20200531_001
1657,230.32375249999998,T,5.0,7.530040053404539,60.089111328125,,,,,,,20200531,20200531_001
1661,230.98651249999998,T,-5.0,,,,,,,,,20200531,20200531_001
1665,231.6089525,T,10.0,6.668891855807744,60.7757568359375,,,,,,,20200531,20200531_001
1679,233.8705125,T,-20.0,,,,,,,,,20200531,20200531_001
1683,234.50033249999998,T,0.0,,,,,,,,,20200531,20200531_001
1687,235.14355249999997,T,-30.0,,,,,,,,,20200531,20200531_001
1691,235.77985249999998,T,-40.0,,,,,,,,,20200531,20200531_001
1695,236.4622125,T,30.0,4.986648865153538,62.286376953125,,,,,,,20200531,20200531_001
1699,236.98453249999997,T,20.0,5.527369826435247,62.0880126953125,,,,,,,20200531,20200531_001
1703,237.3786525,T,-10.0,,,,,,,,,20200531,20200531_001
1707,237.71531249999998,T,40.0,4.185580774365821,62.0574951171875,6.02803738317757,47.05810546875,,,,,20200531,20200531_001
1711,238.04411249999998,T,5.0,6.869158878504673,62.31689453125,,,,,,,20200531,20200531_001
1715,238.42749249999997,T,-5.0,,,,,,,,,20200531,20200531_001
1719,238.77039249999999,T,10.0,6.6488651535380505,61.46240234375,,,,,,,20200531,20200531_001
1733,240.2687925,T,-20.0,,,,,,,,,20200531,20200531_001
1737,240.77843249999998,T,-0.0,,,,,,,,,20200531,20200531_001
1741,241.30115249999997,T,-30.0,,,,,,,,,20200531,20200531_001
1745,241.82441249999997,T,-40.0,,,,,,,,,20200531,20200531_001
1749,242.3481325,T,30.0,4.606141522029372,61.279296875,6.748998664886516,49.6368408203125,,,,,20200531,20200531_001
1753,242.94659249999998,T,20.0,5.527369826435247,61.370849609375,,,,,,,20200531,20200531_001
1757,243.48299249999997,T,-10.0,,,,,,,,,20200531,20200531_001
1761,244.04589249999998,T,40.0,4.145527369826436,60.0128173828125,5.947930574098798,43.8690185546875,,,,,20200531,20200531_001
1765,244.66809249999997,T,5.0,7.209612817089452,59.4635009765625,,,,,,,20200531,20200531_001
66,8.92016,T,-30.0,,,,,,,,,20200531,20200531_002
70,9.488719999999999,T,0.0,4.606141522029372,52.2003173828125,,,,,,,20200531,20200531_002
74,10.070139999999999,T,-20.0,6.809078771695594,53.0548095703125,,,,,,,20200531,20200531_002
78,10.650899999999998,T,-5.0,5.126835781041389,52.9632568359375,,,,,,,20200531,20200531_002
82,11.248539999999998,T,-40.0,,,,,,,,,20200531,20200531_002
86,11.92062,T,10.0,3.9052069425901204,53.5125732421875,5.847797062750334,38.604736328125,,,,,20200531,20200531_002
90,12.55022,T,20.0,3.5447263017356474,56.9305419921875,5.226969292389853,42.022705078125,,,,,20200531,20200531_002
94,13.20014,T,40.0,2.903871829105474,56.182861328125,4.425901201602136,39.55078125,6.168224299065421,19.10400390625,,,20200531,20200531_002
98,13.840419999999998,T,5.0,4.285714285714286,59.356689453125,6.688918558077436,48.004150390625,,,,,20200531,20200531_002
102,14.47168,T,-10.0,5.607476635514018,60.455322265625,,,,,,,20200531,20200531_002
106,15.077239999999998,T,30.0,3.1642189586114817,59.87548828125,4.726301735647531,44.342041015625,,,,,20200531,20200531_002
120,17.375339999999998,T,-30.0,,,,,,,,,20200531,20200531_002
124,17.93394,T,0.0,4.626168224299065,61.2945556640625,,,,,,,20200531,20200531_002
128,18.33446,T,-20.0,7.209612817089452,62.6068115234375,,,,,,,20200531,20200531_002
132,18.65404,T,-5.0,5.166889185580774,62.31689453125,,,,,,,20200531,20200531_002
136,19.00704,T,-40.0,,,,,,,,,20200531,20200531_002
140,19.38104,T,10.0,3.9052069425901204,60.4095458984375,5.627503337783711,47.515869140625,,,,,20200531,20200531_002
144,19.729599999999998,T,20.0,3.5447263017356474,61.95068359375,5.146862483311081,48.004150390625,,,,,20200531,20200531_002
148,20.092139999999997,T,40.0,2.9639519359145527,60.9283447265625,4.425901201602136,45.2423095703125,6.388518024032043,49.5452880859375,,,20200531,20200531_002
152,20.46886,T,5.0,4.405874499332443,60.8673095703125,6.528704939919893,51.3916015625,,,,,20200531,20200531_002
156,20.86434,T,-10.0,5.807743658210948,62.0880126953125,7.970627503337784,51.81884765625,,,,,20200531,20200531_002
160,21.27384,T,30.0,3.1642189586114817,59.844970703125,4.686248331108144,45.6390380859375,7.550066755674232,54.4891357421875,,,20200531,20200531_002
174,23.009439999999998,T,-30.0,,,,,,,,,20200531,20200531_002
178,23.55944,T,0.0,4.766355140186916,55.023193359375,6.809078771695594,45.8526611328125,,,,,20200531,20200531_002
182,24.0296,T,-20.0,7.109479305740988,54.19921875,,,,,,,20200531,20200531_002
186,24.4243,T,-5.0,5.267022696929239,52.581787109375,7.449933244325767,44.2047119140625,,,,,20200531,20200531_002
190,24.773259999999997,T,-40.0,,,,,,,,,20200531,20200531_002
194,25.129839999999998,T,10.0,4.04539385847797,43.51806640625,5.847797062750334,35.7666015625,,,,,20200531,20200531_002
198,25.472679999999997,T,20.0,3.5246995994659542,41.961669921875,5.146862483311081,33.0352783203125,,,,,20200531,20200531_002
202,25.84276,T,40.0,2.9439252336448596,39.9932861328125,4.425901201602136,30.4412841796875,6.388518024032043,33.63037109375,,,20200531,20200531_002
206,26.22208,T,5.0,4.405874499332443,39.6728515625,6.308411214953272,33.1573486328125,,,,,20200531,20200531_002
210,26.583239999999996,T,-10.0,5.82777036048064,40.1611328125,7.890520694259012,33.87451171875,,,,,20200531,20200531_002
214,26.975659999999998,T,30.0,3.184245660881175,37.872314453125,4.666221628838451,28.900146484375,,,,,20200531,20200531_002
228,28.68874,T,-30.0,,,,,,,,,20200531,20200531_002
232,29.2229,T,0.0,4.606141522029372,33.7371826171875,6.288384512683578,27.6641845703125,,,,,20200531,20200531_002
236,29.812739999999998,T,-20.0,,,,,,,,,20200531,20200531_002
477,66.062755,T,10.0,3.5847797062750333,39.0777587890625,5.126835781041389,21.8353271484375,,,,,20200531,20200531_004
481,66.653735,T,30.0,3.0240320427236314,38.2232666015625,4.345794392523365,22.0794677734375,6.728971962616822,17.3797607421875,,,20200531,20200531_004
485,67.193055,T,-30.0,9.632843791722296,37.4908447265625,,,,,,,20200531,20200531_004
489,67.754255,T,20.0,3.2443257676902535,38.604736328125,4.646194926568759,22.2015380859375,7.489986648865153,18.463134765625,,,20200531,20200531_004
493,68.35969499999999,T,-10.0,5.307076101468625,40.435791015625,,,,,,,20200531,20200531_004
497,68.941295,T,5.0,3.8050734312416554,40.252685546875,5.34712950600801,22.247314453125,,,,,20200531,20200531_004
501,69.556035,T,-5.0,4.606141522029372,40.6341552734375,6.728971962616822,20.111083984375,,,,,20200531,20200531_004
505,70.19647499999999,T,-20.0,6.428571428571429,40.8935546875,,,,,,,20200531,20200531_004
509,70.83517499999999,T,40.0,2.8638184245660883,38.9556884765625,4.185580774365821,22.3388671875,6.6488651535380505,17.547607421875,,,20200531,20200531_004
513,71.364595,T,-40.0,,,,,,,,,20200531,20200531_004
517,71.960955,T,-0.0,4.1655540720961275,41.0308837890625,5.807743658210948,21.78955078125,,,,,20200531,20200531_004
531,74.073315,T,10.0,3.56475300400534,41.07666015625,5.046728971962617,22.979736328125,,,,,20200531,20200531_004
535,74.68585499999999,T,30.0,3.0040053404539386,40.34423828125,4.325767690253671,23.2696533203125,6.728971962616822,18.5394287109375,,,20200531,20200531_004
539,75.261895,T,-30.0,9.212283044058744,40.313720703125,,,,,,,20200531,20200531_004
543,75.871455,T,20.0,3.2242990654205608,40.58837890625,4.586114819759679,23.193359375,7.87049399198932,21.42333984375,,,20200531,20200531_004
547,76.46199499999999,T,-10.0,5.226969292389853,42.1600341796875,,,,,,,20200531,20200531_004
551,77.08565499999999,T,5.0,3.8451268357810413,42.0989990234375,5.4072096128170895,22.9644775390625,,,,,20200531,20200531_004
555,77.67945499999999,T,-5.0,4.586114819759679,42.3431396484375,6.588785046728972,21.820068359375,,,,,20200531,20200531_004
559,78.320555,T,-20.0,6.488651535380507,42.3126220703125,,,,,,,20200531,20200531_004
563,78.940755,T,40.0,2.8638184245660883,40.6494140625,4.1655540720961275,23.040771484375,6.70894526034713,18.6004638671875,,,20200531,20200531_004
567,79.515835,T,-40.0,,,,,,,,,20200531,20200531_004
571,80.16607499999999,T,0.0,4.145527369826436,42.694091796875,5.787716955941255,22.5677490234375,,,,,20200531,20200531_004
585,82.31533499999999,T,10.0,3.5847797062750333,41.6259765625,5.086782376502003,22.6898193359375,,,,,20200531,20200531_004
589,82.955175,T,30.0,3.0040053404539386,40.22216796875,4.345794392523365,23.040771484375,6.8491321762349795,18.6004638671875,,,20200531,20200531_004
593,83.58257499999999,T,-30.0,9.152202937249667,5.950927734375,,,,,,,20200531,20200531_004
597,84.244215,T,20.0,3.2242990654205608,40.924072265625,4.626168224299065,23.3154296875,7.389853137516689,19.927978515625,,,20200531,20200531_004
601,84.92917499999999,T,-10.0,5.126835781041389,42.388916015625,,,,,,,20200531,20200531_004
605,85.56621499999999,T,5.0,3.7850467289719623,41.56494140625,5.34712950600801,22.9949951171875,,,,,20200531,20200531_004
609,86.186915,T,-5.0,4.606141522029372,41.7327880859375,7.069425901201602,20.4315185546875,,,,,20200531,20200531_004
613,86.794855,T,-20.0,6.588785046728972,41.2750244140625,,,,,,,20200531,20200531_004
617,87.414475,T,40.0,2.8638184245660883,39.337158203125,4.185580774365821,21.91162109375,6.70894526034713,17.791748046875,,,20200531,20200531_004
621,88.03667499999999,T,-40.0,,,,,,,,,20200531,20200531_004
625,88.674155,T,0.0,4.105473965287049,40.5731201171875,5.82777036048064,21.148681640625,,,,,20200531,20200531_004
639,90.71011499999999,T,10.0,3.56475300400534,39.3829345703125,5.086782376502003,21.7437744140625,,,,,20200531,20200531_004
643,91.28851499999999,T,30.0,3.0040053404539386,38.055419921875,4.365821094793057,21.7437744140625,6.949265687583445,17.608642578125,,,20200531,20200531_004
647,91.92775499999999,T,-30.0,8.951935914552736,4.5623779296875,,,,,,,20200531,20200531_004
651,92.48075499999999,T,20.0,3.2242990654205608,38.3758544921875,4.606141522029372,21.8505859375,,,,,20200531,20200531_004
655,93.07441499999999,T,-10.0,5.226969292389853,39.5965576171875,,,,,,,20200531,20200531_004
659,93.62027499999999,T,5.0,3.8651535380507345,39.7491455078125,5.427236315086782,21.54541015625,,,,,20200531,20200531_004
663,94.209775,T,-5.0,4.606141522029372,40.0390625,6.6488651535380505,20.1568603515625,,,,,20200531,20200531_004
667,94.764935,T,-20.0,6.468624833110814,39.703369140625,,,,,,,20200531,20200531_004
671,95.30717499999999,T,40.0,2.883845126835781,37.65869140625,4.205607476635514,21.2860107421875,6.548731642189586,16.78466796875,,,20200531,20200531_004
675,95.91341499999999,T,-40.0,,,,,,,,,20200531,20200531_004
679,96.47735499999999,T,-0.0,4.145527369826436,39.55078125,5.82777036048064,20.4315185546875,,,,,20200531,20200531_004
693,98.45715499999999,T,10.0,3.5847797062750333,38.665771484375,5.086782376502003,21.3775634765625,,,,,20200531,20200531_004
697,98.98841499999999,T,30.0,3.0240320427236314,37.1856689453125,4.38584779706275,21.240234375,6.728971962616822,16.4337158203125,,,20200531,20200531_004
701,99.591055,T,-30.0,8.891855807743656,37.0941162109375,,,,,,,20200531,20200531_004
705,100.19345499999999,T,20.0,3.2242990654205608,37.8875732421875,4.646194926568759,21.30126953125,7.710280373831775,18.7835693359375,,,20200531,20200531_004
709,100.773495,T,-10.0,5.186915887850467,39.4287109375,,,,,,,20200531,20200531_004
713,101.37085499999999,T,5.0,3.8050734312416554,38.75732421875,5.34712950600801,21.1334228515625,,,,,20200531,20200531_004
717,101.99659499999999,T,-5.0,4.566088117489986,38.9404296875,6.548731642189586,19.1192626953125,,,,,20200531,20200531_004
721,102.609495,T,-20.0,6.528704939919893,38.360595703125,,,,,,,20200531,20200531_004
725,103.199255,T,40.0,2.8638184245660883,37.017822265625,4.185580774365821,21.0723876953125,6.789052069425901,17.1051025390625,,,20200531,20200531_004
729,103.839475,T,-40.0,,,,,,,,,20200531,20200531_004
733,104.463455,T,-0.0,4.1655540720961275,39.2608642578125,5.9279038718291055,20.1568603515625,,,,,20200531,20200531_004
747,106.63321499999999,T,10.0,3.604806408544726,39.306640625,5.126835781041389,21.5301513671875,,,,,20200531,20200531_004
751,107.195495,T,30.0,3.0240320427236314,37.9180908203125,4.38584779706275,21.4996337890625,6.969292389853137,17.791748046875,,,20200531,20200531_004
755,107.808855,T,-30.0,9.352469959946594,37.65869140625,,,,,,,20200531,20200531_004
759,108.388275,T,20.0,3.2443257676902535,38.7115478515625,4.626168224299065,21.9879150390625,7.770360480640854,20.1873779296875,,,20200531,20200531_004
763,108.97255499999999,T,-10.0,5.126835781041389,40.130615234375,,,,,,,20200531,20200531_004
767,109.602595,T,5.0,3.825100133511348,40.2679443359375,5.4072096128170895,21.8963623046875,,,,,20200531,20200531_004
771,110.21901499999998,T,-5.0,4.626168224299065,40.4510498046875,7.189586114819759,19.7601318359375,,,,,20200531,20200531_004
775,110.83635499999998,T,-20.0,6.588785046728972,40.2984619140625,,,,,,,20200531,20200531_004
779,111.44775499999999,T,40.0,2.843791722296395,38.726806640625,4.2256341789052065,21.942138671875,6.70894526034713,18.0206298828125,,,20200531,20200531_004
783,112.01625499999999,T,-40.0,,,,,,,,,20200531,20200531_004
787,112.64167499999999,T,-0.0,4.1655540720961275,40.5120849609375,5.967957276368491,20.904541015625,,,,,20200531,20200531_004
801,114.81007499999998,T,10.0,3.5847797062750333,40.46630859375,5.086782376502003,22.3541259765625,,,,,20200531,20200531_004
805,115.41217499999999,T,30.0,3.0240320427236314,39.1845703125,4.38584779706275,22.2015380859375,6.728971962616822,17.7764892578125,,,20200531,20200531_004
809,115.99117499999998,T,-30.0,9.212283044058744,4.7454833984375,,,,,,,20200531,20200531_004
813,116.56045499999999,T,20.0,3.2242990654205608,39.5355224609375,4.646194926568759,22.064208984375,7.469959946595461,19.4549560546875,,,20200531,20200531_004
817,117.19229499999999,T,-10.0,5.126835781041389,40.7562255859375,,,,,,,20200531,20200531_004
821,117.79065499999999,T,5.0,3.8050734312416554,40.4510498046875,5.4072096128170895,22.064208984375,,,,,20200531,20200531_004
825,118.392755,T,-5.0,4.606141522029372,40.4815673828125,7.089452603471295,19.6075439453125,,,,,20200531,20200531_004
829,119.00337499999999,T,-20.0,6.6488651535380505,39.8101806640625,,,,,,,20200531,20200531_004
833,119.62617499999999,T,40.0,2.8638184245660883,38.1011962890625,4.205607476635514,21.484375,6.568758344459279,17.15087890625,,,20200531,20200531_004
837,120.269595,T,-40.0,,,,,,,,,20200531,20200531_004
841,120.90631499999999,T,-0.0,4.145527369826436,40.10009765625,5.847797062750334,20.904541015625,,,,,20200531,20200531_004
855,123.05329499999999,T,10.0,3.56475300400534,39.3524169921875,5.06675567423231,21.7742919921875,,,,,20200531,20200531_004
859,123.65279499999998,T,30.0,3.0240320427236314,38.0401611328125,4.425901201602136,21.4691162109375,6.789052069425901,17.1356201171875,,,20200531,20200531_004
863,124.27409499999999,T,-30.0,9.332443257676902,5.3863525390625,,,,,,,20200531,20200531_004
867,124.84987499999998,T,20.0,3.2443257676902535,38.604736328125,4.646194926568759,21.331787109375,7.830440587449933,20.782470703125,,,20200531,20200531_004
871,125.42469499999999,T,-10.0,5.146862483311081,39.55078125,,,,,,,20200531,20200531_004
875,125.987495,T,5.0,3.8451268357810413,39.9169921875,5.427236315086782,21.2554931640625,,,,,20200531,20200531_004
879,126.60327499999998,T,-5.0,4.546061415220294,40.34423828125,6.9092122830440585,19.775390625,,,,,20200531,20200531_004
883,127.17877499999999,T,-20.0,6.628838451268358,39.7796630859375,,,,,,,20200531,20200531_004
887,127.80995499999999,T,40.0,2.8638184245660883,38.0706787109375,4.205607476635514,21.42333984375,6.70894526034713,17.547607421875,,,20200531,20200531_004
891,128.472555,T,-40.0,,,,,,,,,20200531,20200531_004
895,129.078395,T,0.0,4.1655540720961275,39.8406982421875,5.9279038718291055,20.3399658203125,,,,,20200531,20200531_004
909,131.17045499999998,T,10.0,3.5847797062750333,39.2913818359375,5.106809078771695,21.5301513671875,,,,,20200531,20200531_004
913,131.77175499999998,T,30.0,3.0040053404539386,38.116455078125,4.365821094793057,21.2860107421875,6.929238985313751,17.5323486328125,,,20200531,20200531_004
917,132.383375,T,-30.0,9.152202937249667,4.8065185546875,,,,,,,20200531,20200531_004
921,133.03267499999998,T,20.0,3.2242990654205608,38.5284423828125,4.666221628838451,21.7132568359375,8.491321762349799,23.6663818359375,,,20200531,20200531_004
925,133.61055499999998,T,-10.0,5.186915887850467,39.5660400390625,,,,,,,20200531,20200531_004
929,134.127515,T,5.0,3.8050734312416554,39.2303466796875,5.4072096128170895,21.240234375,,,,,20200531,20200531_004
933,134.54645499999998,T,-5.0,4.666221628838451,39.3524169921875,7.309746328437917,19.6075439453125,,,,,20200531,20200531_004
937,134.92477499999998,T,-20.0,6.789052069425901,38.665771484375,,,,,,,20200531,20200531_004
941,135.26235499999999,T,40.0,2.8638184245660883,37.5213623046875,4.2256341789052065,21.2249755859375,6.548731642189586,17.181396484375,,,20200531,20200531_004
945,135.62481499999998,T,-40.0,,,,,,,,,20200531,20200531_004
949,136.060455,T,0.0,4.1655540720961275,39.36767578125,5.907877169559412,20.4925537109375,,,,,20200531,20200531_004
963,137.72187499999998,T,10.0,3.604806408544726,38.1317138671875,5.106809078771695,20.99609375,,,,,20200531,20200531_004
967,138.20645499999998,T,30.0,3.0040053404539386,37.04833984375,4.38584779706275,21.240234375,6.829105473965287,17.425537109375,,,20200531,20200531_004
971,138.710875,T,-30.0,9.712950600801069,5.2032470703125,,,,,,,20200531,20200531_004
975,139.26035499999998,T,20.0,3.2242990654205608,37.53662109375,4.666221628838451,20.93505859375,7.309746328437917,17.39501953125,,,20200531,20200531_004
161,21.078977499999997,T,-20.0,3.8050734312416554,20.721435546875,5.046728971962617,17.3187255859375,,,,,20200531,20200531_005
164,21.4737375,T,30.0,2.5033377837116157,20.0958251953125,3.644859813084112,17.7764892578125,5.707610146862483,13.1378173828125,,,20200531,20200531_005
167,21.868497499999997,T,-5.0,3.0640854472630172,19.989013671875,4.325767690253671,16.8914794921875,6.869158878504673,14.8162841796875,,,20200531,20200531_005
170,22.263257499999998,T,0.0,2.9439252336448596,19.8974609375,4.145527369826436,17.51708984375,6.428571428571429,14.007568359375,,,20200531,20200531_005
173,22.6580375,T,5.0,2.8237650200267024,19.2413330078125,4.005340453938585,16.6473388671875,6.148197596795727,12.939453125,,,20200531,20200531_005
175,23.052777499999998,T,-30.0,4.846461949265688,19.47021484375,6.268357810413885,16.29638671875,,,,,20200531,20200531_005
177,23.4475375,T,20.0,2.583444592790387,19.134521484375,3.7449933244325764,16.6778564453125,5.82777036048064,12.4359130859375,,,20200531,20200531_005
180,23.842297499999997,T,40.0,2.4432576769025367,17.8680419921875,3.604806408544726,15.5792236328125,5.747663551401868,11.6729736328125,,,20200531,20200531_005
183,24.2370575,T,-10.0,3.2643524699599467,17.7001953125,4.5260347129506,14.58740234375,,,,,20200531,20200531_005
186,24.6318375,T,-40.0,7.67022696929239,17.2882080078125,,,,,,,20200531,20200531_005
189,25.0265775,T,10.0,2.723631508678238,17.425537109375,3.9052069425901204,15.350341796875,6.02803738317757,11.7340087890625,,,20200531,20200531_005
199,26.4082375,T,-20.0,3.7850467289719623,18.7225341796875,4.986648865153538,16.082763671875,,,,,20200531,20200531_005
202,26.8030375,T,30.0,2.5033377837116157,18.707275390625,3.644859813084112,16.2353515625,5.747663551401868,12.14599609375,,,20200531,20200531_005
205,27.197777499999997,T,-5.0,3.0640854472630172,18.890380859375,4.265687583444593,16.0369873046875,6.8491321762349795,14.007568359375,,,20200531,20200531_005
208,27.5925375,T,-0.0,2.9439252336448596,19.256591796875,4.125500667556742,16.937255859375,6.3284379172229634,14.0533447265625,,,20200531,20200531_005
212,27.987297499999997,T,5.0,2.803738317757009,18.646240234375,4.005340453938585,16.326904296875,5.947930574098798,12.9547119140625,,,20200531,20200531_005
215,28.3820375,T,-30.0,5.026702269692923,19.195556640625,6.488651535380507,15.045166015625,,,,,20200531,20200531_005
217,28.7768375,T,20.0,2.6034712950600802,19.3023681640625,3.7249666221628837,17.120361328125,5.8678237650200264,13.519287109375,,,20200531,20200531_005
219,29.1715575,T,40.0,2.46328437917223,18.707275390625,3.624833110814419,16.7999267578125,5.7276368491321765,12.7105712890625,,,20200531,20200531_005
223,29.566337499999996,T,-10.0,3.2242990654205608,19.0887451171875,4.465954606141522,15.44189453125,,,,,20200531,20200531_005
225,29.961097499999997,T,-40.0,6.528704939919893,17.7459716796875,,,,,,,20200531,20200531_005
228,30.3558575,T,10.0,2.7436582109479306,19.6990966796875,3.885180240320427,17.5628662109375,6.048064085447263,13.5650634765625,,,20200531,20200531_005
239,31.7375375,T,-20.0,3.8651535380507345,21.3623046875,5.06675567423231,18.4783935546875,,,,,20200531,20200531_005
242,32.1322775,T,30.0,2.5233644859813085,20.9503173828125,3.624833110814419,19.3023681640625,5.7276368491321765,13.916015625,,,20200531,20200531_005
245,32.5270375,T,-5.0,3.0640854472630172,21.8353271484375,4.245660881174899,19.1650390625,,,,,20200531,20200531_005
