,time,code,ampshift,pspamp,exptname
413,81.904535,T,20.0,22.454891564711083,20200614_002_ampshift
1275,125.66056999999999,t,-30.0,2.2591124189660903,20200107_004_ampshift2
1281,126.05514999999998,t,30.0,9.325230375249335,20200107_004_ampshift2
1287,126.53088999999999,t,40.0,9.591609873670212,20200107_004_ampshift2
1293,126.99954999999999,t,10.0,7.79042345412234,20200107_004_ampshift2
1299,127.43686999999998,t,-20.0,2.404395570146277,20200107_004_ampshift2
1305,127.86654999999999,t,5.0,7.429082342918883,20200107_004_ampshift2
1311,128.27217,t,-40.0,2.842517609291888,20200107_004_ampshift2
1317,128.68741,t,20.0,8.819093095495345,20200107_004_ampshift2
1323,129.06265,t,0.0,6.32217082571476,20200107_004_ampshift2
1329,129.30817,t,-10.0,4.0234504862034575,20200107_004_ampshift2
1335,129.62296999999998,t,-5.0,7.75990587599734,20200107_004_ampshift2
1338,129.78399,t,0.0,8.83240395403923,20200107_004_ampshift2
1362,131.25437,t,-30.0,2.4576390043218086,20200107_004_ampshift2
1368,131.63655,t,30.0,7.9514523769946805,20200107_004_ampshift2
1374,132.05525,t,40.0,10.847700403091755,20200107_004_ampshift2
1380,132.44669,t,10.0,6.76045519240359,20200107_004_ampshift2
1386,132.85799,t,-20.0,2.377124542885638,20200107_004_ampshift2
1392,133.28805,t,5.0,6.665655907164229,20200107_004_ampshift2
1398,133.71435,t,-40.0,1.9880254217918882,20200107_004_ampshift2
1404,134.13359,t,20.0,4.8670667283078455,20200107_004_ampshift2
1410,134.55304999999998,t,-0.0,8.15160223778258,20200107_004_ampshift2
1416,134.97664999999998,t,-10.0,3.1037026263297873,20200107_004_ampshift2
1422,135.38771,t,-5.0,5.212175085189495,20200107_004_ampshift2
1425,135.58724999999998,t,-0.0,6.8495730136303195,20200107_004_ampshift2
1449,137.17148999999998,t,-30.0,2.631004820478723,20200107_004_ampshift2
1455,137.59427,t,30.0,6.288082041638963,20200107_004_ampshift2
1461,138.01874999999998,t,40.0,10.944122963763299,20200107_004_ampshift2
1467,138.44805,t,10.0,5.919436190990691,20200107_004_ampshift2
1473,138.86178999999998,t,-20.0,2.1407756399601063,20200107_004_ampshift2
1479,139.28069,t,5.0,8.079204153507314,20200107_004_ampshift2
1485,139.68105,t,-40.0,2.247424835854388,20200107_004_ampshift2
1491,140.08544999999998,t,20.0,9.739003282912234,20200107_004_ampshift2
1497,140.48995,t,0.0,7.707636407081117,20200107_004_ampshift2
1503,140.90590999999998,t,-10.0,3.768596243351064,20200107_004_ampshift2
1509,141.32079,t,-5.0,2.729212984125665,20200107_004_ampshift2
1512,141.51194999999998,t,0.0,4.297621706698804,20200107_004_ampshift2
1536,143.12139,t,-30.0,2.992670586768617,20200107_004_ampshift2
1542,143.54686999999998,t,30.0,8.733708807762632,20200107_004_ampshift2
1548,143.97347,t,40.0,8.98239460397274,20200107_004_ampshift2
1554,144.37705,t,10.0,7.671599692486702,20200107_004_ampshift2
1560,144.79315,t,-20.0,2.6275959420711437,20200107_004_ampshift2
1566,145.21875,t,5.0,6.255129550365691,20200107_004_ampshift2
1572,145.61130999999997,t,-40.0,2.656814899850399,20200107_004_ampshift2
1578,146.01266999999999,t,20.0,5.385378573803191,20200107_004_ampshift2
1584,146.43114999999997,t,0.0,6.687083142869016,20200107_004_ampshift2
1590,146.86848999999998,t,-10.0,3.654804635555186,20200107_004_ampshift2
1596,147.25867,t,-5.0,5.4839113925365695,20200107_004_ampshift2
1599,147.46955,t,0.0,6.360967108543883,20200107_004_ampshift2
1623,149.06618999999998,t,-30.0,2.66265869140625,20200107_004_ampshift2
1629,149.49639,t,30.0,5.7673352829953455,20200107_004_ampshift2
1635,149.88735,t,40.0,7.254255578873005,20200107_004_ampshift2
1641,150.30374999999998,t,10.0,7.925642297623005,20200107_004_ampshift2
1647,150.74185,t,-20.0,2.353587049119016,20200107_004_ampshift2
1653,151.16154999999998,t,5.0,5.339602206615691,20200107_004_ampshift2
1659,151.57465,t,-40.0,3.2501220703125,20200107_004_ampshift2
1665,152.01191,t,20.0,8.111020351978059,20200107_004_ampshift2
1671,152.43997,t,-0.0,4.21223741896609,20200107_004_ampshift2
1677,152.86884999999998,t,-10.0,3.093800646193484,20200107_004_ampshift2
1683,153.30884999999998,t,-5.0,2.947543529753989,20200107_004_ampshift2
1686,153.51045,t,-0.0,5.144159844581117,20200107_004_ampshift2
1710,155.18965,t,-30.0,2.5931825029089097,20200107_004_ampshift2
1716,155.61864999999997,t,30.0,6.0572522751828455,20200107_004_ampshift2
1722,156.05825,t,40.0,8.772667418134974,20200107_004_ampshift2
1728,156.49814999999998,t,10.0,3.592146203873005,20200107_004_ampshift2
1734,156.93595,t,-20.0,2.851607951712101,20200107_004_ampshift2
1740,157.37654999999998,t,5.0,5.2409070603390955,20200107_004_ampshift2
1746,157.81635,t,-40.0,2.6754825673204787,20200107_004_ampshift2
1752,158.26217,t,20.0,6.475245698969415,20200107_004_ampshift2
1758,158.68999,t,-0.0,4.69629815284242,20200107_004_ampshift2
1764,159.09664999999998,t,-10.0,4.938328519780585,20200107_004_ampshift2
1770,159.53671,t,-5.0,3.33745428856383,20200107_004_ampshift2
1773,159.75169,t,0.0,6.038422280169548,20200107_004_ampshift2
1797,161.33928999999998,t,-30.0,2.916214313912899,20200107_004_ampshift2
1803,161.76074999999997,t,30.0,6.926191614029255,20200107_004_ampshift2
1809,162.18008999999998,t,40.0,7.358632189162234,20200107_004_ampshift2
1815,162.62796999999998,t,10.0,7.351165122174202,20200107_004_ampshift2
1821,163.07614999999998,t,-20.0,2.225997600149601,20200107_004_ampshift2
1827,163.46819,t,5.0,6.702504259474734,20200107_004_ampshift2
1833,163.89325,t,-40.0,1.8964726874168882,20200107_004_ampshift2
1839,164.31741,t,20.0,5.7650626973902925,20200107_004_ampshift2
1845,164.73114999999999,t,0.0,3.042180487450133,20200107_004_ampshift2
1851,165.15281,t,-10.0,2.1886622652094414,20200107_004_ampshift2
1857,165.57996999999997,t,-5.0,5.792171397107713,20200107_004_ampshift2
1860,165.78924999999998,t,-0.0,3.8466757916389627,20200107_004_ampshift2
