,time,code,ampshift,peakAmp,peakT,exptname
512,85.9352725,T,0.0,12.0849609375,4.702351175587794,20200607_005
514,86.32162249999999,T,-10.0,8.9111328125,4.552276138069034,20200607_005
516,86.6088525,T,5.0,19.4091796875,4.502251125562782,20200607_005
518,86.94222249999999,T,-20.0,4.9285888671875,6.203101550775388,20200607_005
526,88.5881225,T,40.0,39.337158203125,4.102051025512757,20200607_005
528,89.0536925,T,10.0,18.4326171875,4.4022011005502755,20200607_005
530,89.45656249999999,T,-40.0,2.74658203125,3.801900950475238,20200607_005
395,63.76506249999999,T,20.0,12.20703125,5.452726363181592,20200607_004
397,64.1639725,T,30.0,9.918212890625,4.852426213106553,20200607_004
399,64.6561825,T,-5.0,7.5225830078125,7.153576788394197,20200607_004
401,65.1430925,T,-40.0,3.60107421875,4.102051025512757,20200607_004
403,65.7479025,T,5.0,11.199951171875,7.203601800900451,20200607_004
405,66.27577249999999,T,-20.0,5.7373046875,9.654827413706855,20200607_004
407,66.7782625,T,-30.0,3.631591796875,7.753876938469236,20200607_004
409,67.19107249999999,T,-10.0,6.439208984375,8.504252126063031,20200607_004
411,67.6587625,T,40.0,13.824462890625,4.652326163081542,20200607_004
413,68.1505725,T,10.0,11.7034912109375,6.353176588294147,20200607_004
415,68.4975425,T,-0.0,9.7808837890625,7.853926963481741,20200607_004
423,69.85376249999999,T,20.0,12.3443603515625,5.452726363181592,20200607_004
425,70.30317249999999,T,30.0,11.53564453125,5.2026013006503256,20200607_004
427,70.86692249999999,T,-5.0,8.819580078125,9.054527263631815,20200607_004
429,71.40011249999999,T,-40.0,3.2501220703125,4.102051025512757,20200607_004
431,71.8825225,T,5.0,11.016845703125,7.453726863431717,20200607_004
433,72.27801249999999,T,-20.0,6.011962890625,10.155077538769385,20200607_004
435,72.7304425,T,-30.0,3.692626953125,8.054027013506753,20200607_004
437,73.1571925,T,-10.0,6.622314453125,8.404202101050526,20200607_004
439,73.6309625,T,40.0,11.993408203125,4.752376188094047,20200607_004
441,74.0926325,T,10.0,12.5732421875,6.403201600800401,20200607_004
443,74.5953625,T,-0.0,10.25390625,8.30415207603802,20200607_004
451,76.5027825,T,20.0,12.2222900390625,5.452726363181592,20200607_004
453,76.9256925,T,30.0,12.5732421875,5.252626313156578,20200607_004
455,77.3430825,T,-5.0,8.4686279296875,8.95447723861931,20200607_004
457,77.69707249999999,T,-40.0,3.2501220703125,4.15207603801901,20200607_004
459,78.1258625,T,5.0,12.1917724609375,8.0040020010005,20200607_004
461,78.5554725,T,-20.0,6.927490234375,10.655327663831917,20200607_004
463,78.95906249999999,T,-30.0,3.7689208984375,7.603801900950476,20200607_004
465,79.4611925,T,-10.0,6.6375732421875,7.953976988494248,20200607_004
467,79.9429625,T,40.0,14.16015625,4.852426213106553,20200607_004
469,80.39253249999999,T,10.0,12.39013671875,6.353176588294147,20200607_004
471,80.94286249999999,T,-0.0,11.7034912109375,8.15407703851926,20200607_004
479,82.97222249999999,T,20.0,11.627197265625,5.302651325662832,20200607_004
481,83.3963725,T,30.0,11.7950439453125,4.852426213106553,20200607_004
483,83.8349825,T,-5.0,8.0718994140625,9.854927463731867,20200607_004
485,84.3571125,T,-40.0,3.3111572265625,4.252126063031516,20200607_004
487,84.84146249999999,T,5.0,11.3677978515625,7.053526763381691,20200607_004
489,85.34979249999999,T,-20.0,6.2713623046875,10.055027513756878,20200607_004
491,85.8643025,T,-30.0,3.6163330078125,8.604302151075538,20200607_004
493,86.34579249999999,T,-10.0,6.378173828125,8.104052026013006,20200607_004
495,86.84432249999999,T,40.0,11.962890625,4.552276138069034,20200607_004
497,87.3786325,T,10.0,12.0391845703125,6.403201600800401,20200607_004
499,87.85842249999999,T,0.0,10.009765625,7.903951975987995,20200607_004
507,89.59292249999999,T,20.0,12.969970703125,5.452726363181592,20200607_004
509,90.0331925,T,30.0,11.627197265625,5.002501250625313,20200607_004
511,90.51220249999999,T,-5.0,9.5062255859375,8.654327163581792,20200607_004
513,91.02487249999999,T,-40.0,3.2196044921875,4.15207603801901,20200607_004
515,91.58286249999999,T,5.0,10.9100341796875,7.403701850925463,20200607_004
517,92.08693249999999,T,-20.0,6.4544677734375,10.705352676338169,20200607_004
519,92.6060625,T,-30.0,3.5858154296875,8.254127063531767,20200607_004
521,93.1475725,T,-10.0,6.3934326171875,7.853926963481741,20200607_004
523,93.64078249999999,T,40.0,11.5509033203125,4.702351175587794,20200607_004
525,94.14111249999999,T,10.0,11.53564453125,6.453226613306654,20200607_004
527,94.7161625,T,-0.0,9.368896484375,9.304652326163083,20200607_004
373,67.66703249999999,T,-40.0,2.62451171875,5.602801400700351,20200607_002
375,67.82118249999999,T,-5.0,12.1917724609375,6.953476738369186,20200607_002
377,68.0006925,T,-10.0,11.6424560546875,7.703851925962982,20200607_002
379,68.17078249999999,T,20.0,19.47021484375,5.952976488244123,20200607_002
