,time,code,ampshift,peakAmp,peakT,exptname
2532,310.01750749999997,T,-10.0,8.9569091796875,7.603801900950476,20200719_004
2534,310.26631749999996,T,-5.0,11.749267578125,8.354177088544274,20200719_004
2536,310.5195275,T,40.0,18.12744140625,6.1530765382691355,20200719_004
2544,311.4781675,T,0.0,12.0849609375,7.703851925962982,20200719_004
325,33.3839,T,40.0,44.2047119140625,4.202101050525263,20200719_001
327,33.45589,T,5.0,42.2210693359375,5.652826413206604,20200719_001
330,33.587599999999995,T,-10.0,38.9556884765625,7.303651825912957,20200719_001
332,33.65779,T,0.0,42.083740234375,5.702851425712857,20200719_001
334,33.73332,T,-30.0,3.6163330078125,37.01850925462732,20200719_001
336,33.81079,T,30.0,45.5322265625,4.502251125562782,20200719_001
338,33.890679999999996,T,-40.0,3.7384033203125,31.415707853926964,20200719_001
340,33.96199,T,20.0,45.0286865234375,4.702351175587794,20200719_001
342,34.045399999999994,T,10.0,42.66357421875,5.252626313156578,20200719_001
344,34.124689999999994,T,-5.0,41.595458984375,6.453226613306654,20200719_001
346,34.1994,T,-20.0,40.8172607421875,36.718359179589804,20200719_001
354,34.511039999999994,T,40.0,44.281005859375,4.252126063031516,20200719_001
356,34.59099,T,5.0,41.839599609375,5.552776388194097,20200719_001
358,34.690979999999996,T,-10.0,40.4052734375,7.203601800900451,20200719_001
360,34.76831,T,-0.0,39.7491455078125,5.702851425712857,20200719_001
362,34.849579999999996,T,-30.0,3.7994384765625,47.67383691845923,20200719_001
364,34.93759,T,30.0,43.975830078125,4.502251125562782,20200719_001
366,35.02332,T,-40.0,3.23486328125,43.57178589294647,20200719_001
368,35.10751,T,20.0,44.464111328125,4.852426213106553,20200719_001
370,35.205799999999996,T,10.0,42.1905517578125,5.2026013006503256,20200719_001
372,35.30513,T,-5.0,41.961669921875,6.203101550775388,20200719_001
374,35.405919999999995,T,-20.0,4.8980712890625,6.953476738369186,20200719_001
382,35.82644,T,40.0,46.0968017578125,4.202101050525263,20200719_001
384,35.940949999999994,T,5.0,41.9158935546875,5.652826413206604,20200719_001
386,36.055879999999995,T,-10.0,40.6951904296875,6.853426713356678,20200719_001
388,36.17030999999999,T,0.0,41.351318359375,5.802901450725363,20200719_001
390,36.28984,T,-30.0,3.6163330078125,9.25462731365683,20200719_001
392,36.41679,T,30.0,44.4183349609375,4.4022011005502755,20200719_001
