,time,code,ampshift,pspamp,exptname
1236,165.89351249999999,T,5.0,13.5345458984375,20200719_005
1244,166.93377249999998,T,-30.0,11.9781494140625,20200719_005
1246,167.20180249999999,T,10.0,12.5274658203125,20200719_005
1248,167.47407249999998,T,-10.0,12.3443603515625,20200719_005
1250,167.74610249999998,T,20.0,12.908935546875,20200719_005
1252,168.0248725,T,-20.0,12.9547119140625,20200719_005
1254,168.3114225,T,-40.0,10.6658935546875,20200719_005
1256,168.5786925,T,-5.0,12.786865234375,20200719_005
1258,168.8382825,T,30.0,14.556884765625,20200719_005
1260,169.11553249999997,T,40.0,13.5650634765625,20200719_005
1262,169.37090249999997,T,0.0,12.6953125,20200719_005
1264,169.6768325,T,5.0,12.7105712890625,20200719_005
1272,170.67493249999998,T,-30.0,12.1002197265625,20200719_005
1274,170.9537225,T,10.0,13.24462890625,20200719_005
1276,171.21359249999998,T,-10.0,11.7950439453125,20200719_005
1278,171.48598249999998,T,20.0,14.373779296875,20200719_005
1280,171.7312125,T,-20.0,11.3677978515625,20200719_005
1282,172.0002825,T,-40.0,9.70458984375,20200719_005
1284,172.27303249999997,T,-5.0,12.9241943359375,20200719_005
1286,172.57578249999997,T,30.0,13.36669921875,20200719_005
1288,172.82327249999997,T,40.0,14.22119140625,20200719_005
1290,173.04518249999998,T,0.0,13.641357421875,20200719_005
1292,173.2365725,T,5.0,13.18359375,20200719_005
1300,173.76471249999997,T,-30.0,10.3302001953125,20200719_005
1302,173.85498249999998,T,10.0,13.2598876953125,20200719_005
1304,173.95553249999998,T,-10.0,9.6435546875,20200719_005
1306,174.0855825,T,20.0,13.5955810546875,20200719_005
1308,174.2203725,T,-20.0,8.514404296875,20200719_005
1310,174.3810825,T,-40.0,9.185791015625,20200719_005
1312,174.58679249999997,T,-5.0,12.6190185546875,20200719_005
