,time,code,ampshift,peakAmp,peakT,exptname
675,51.348259999999996,T,-10.0,8.4686279296875,11.555777888944473,20200718_000
677,51.46254999999999,T,0.0,12.8021240234375,11.505752876438219,20200718_000
685,52.03368999999999,T,-20.0,11.4288330078125,14.757378689344673,20200718_000
687,52.160219999999995,T,-40.0,11.9476318359375,12.356178089044523,20200718_000
689,52.34061,T,5.0,17.9290771484375,10.105052526263131,20200718_000
691,52.47096,T,-5.0,12.8936767578125,12.756378189094548,20200718_000
693,52.58924999999999,T,10.0,21.3470458984375,9.104552276138069,20200718_000
695,52.71059999999999,T,40.0,24.0631103515625,11.505752876438219,20200718_000
697,52.83445,T,30.0,29.1748046875,7.35367683841921,20200718_000
699,52.962199999999996,T,20.0,28.9459228515625,8.404202101050526,20200718_000
701,53.080709999999996,T,-30.0,5.2032470703125,10.205102551275639,20200718_000
703,53.24478,T,-10.0,11.2762451171875,14.357178589294648,20200718_000
705,53.41584999999999,T,0.0,13.1988525390625,13.056528264132066,20200718_000
713,53.99858999999999,T,-20.0,7.7667236328125,14.657328664332166,20200718_000
715,54.16931999999999,T,-40.0,8.8043212890625,14.657328664332166,20200718_000
717,54.33931,T,5.0,18.4326171875,13.206603301650826,20200718_000
719,54.51886,T,-5.0,13.4429931640625,15.507753876938471,20200718_000
721,54.643089999999994,T,10.0,24.261474609375,10.405202601300651,20200718_000
723,54.81686,T,40.0,31.7840576171875,6.403201600800401,20200718_000
725,55.00599,T,30.0,21.54541015625,7.053526763381691,20200718_000
727,55.13025999999999,T,20.0,27.3895263671875,8.604302151075538,20200718_000
729,55.31296999999999,T,-30.0,2.01416015625,6.7033516758379195,20200718_000
731,55.496559999999995,T,-10.0,10.5743408203125,13.956978489244623,20200718_000
733,55.661449999999995,T,0.0,13.2904052734375,11.605802901450726,20200718_000
741,56.395869999999995,T,-20.0,9.82666015625,16.808404202101052,20200718_000
743,56.57599999999999,T,-40.0,13.7176513671875,11.305652826413208,20200718_000
745,56.76461,T,5.0,19.04296875,11.705852926463232,20200718_000
747,56.91936,T,-5.0,16.326904296875,13.706853426713357,20200718_000
749,57.095749999999995,T,10.0,22.552490234375,9.354677338669337,20200718_000
751,57.27889999999999,T,40.0,32.53173828125,7.603801900950476,20200718_000
753,57.40987,T,30.0,27.7252197265625,8.0040020010005,20200718_000
755,57.58447999999999,T,20.0,23.590087890625,9.504752376188094,20200718_000
757,57.76499,T,-30.0,2.3956298828125,8.354177088544274,20200718_000
759,57.898399999999995,T,-10.0,9.6435546875,14.207103551775889,20200718_000
761,58.08568999999999,T,0.0,12.2833251953125,13.906953476738371,20200718_000
769,58.716849999999994,T,-20.0,7.1868896484375,13.356678339169585,20200718_000
771,58.89026,T,-40.0,10.8642578125,10.85542771385693,20200718_000
773,59.03207,T,5.0,21.1181640625,11.155577788894448,20200718_000
775,59.21138,T,-5.0,11.5814208984375,12.45622811405703,20200718_000
777,59.391369999999995,T,10.0,20.9808349609375,10.55527763881941,20200718_000
779,59.57825999999999,T,40.0,28.13720703125,9.404702351175589,20200718_000
781,59.71677,T,30.0,28.6865234375,7.403701850925463,20200718_000
783,59.848499999999994,T,20.0,24.8870849609375,8.354177088544274,20200718_000
785,59.97886999999999,T,-30.0,4.7607421875,9.154577288644322,20200718_000
787,60.112379999999995,T,-10.0,9.70458984375,11.35567783891946,20200718_000
789,60.23813,T,0.0,12.63427734375,11.755877938969485,20200718_000
797,60.886869999999995,T,-20.0,11.3983154296875,14.657328664332166,20200718_000
799,61.07525999999999,T,-40.0,8.148193359375,12.206103051525764,20200718_000
801,61.26761,T,5.0,17.88330078125,13.656828414207103,20200718_000
803,61.441179999999996,T,-5.0,14.2669677734375,13.706853426713357,20200718_000
805,61.62004999999999,T,10.0,21.728515625,9.45472736368184,20200718_000
807,61.75776,T,40.0,29.510498046875,5.7528764382191095,20200718_000
809,61.88654999999999,T,30.0,29.6478271484375,7.403701850925463,20200718_000
811,62.07359999999999,T,20.0,26.7181396484375,8.504252126063031,20200718_000
813,62.26004999999999,T,-30.0,5.889892578125,14.207103551775889,20200718_000
