,exptname,Vm_baseline,c_latency,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_peak_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_peak_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_peak_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20171031_004_hyperpolarized,-71.76771,0.004314999999991187,,,,10.874164810690424,-1.8690796,5.863028953229398,1.0287526,1.0255831,,,0.0,20.29510022271715,4.1307755,5.562360801781737,,,,0.99284154,1.0401732,36.7,0.973663330078125,,20.44543429844098,6.758522,5.612472160356347,,,,1.3876797,1.6189443,34.8,1.180877685546875,
