,exptname,Vm_baseline,c_latency,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_peak_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_peak_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_peak_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20200115_004,-63.73821,0.0043500000000022965,6.3570634037819795,14.729221,4.830367074527252,,,,0.10305317,0.11352561,3.750000000000001,17.71820068359375,,5.556173526140155,14.3356285,3.4037819799777527,37.11624026696329,-14.519188,5.68131256952169,0.46093583,0.5240582,3.974999999999999,14.792022705078125,0.0,5.731368186874304,13.558556,3.4288097886540596,,,,0.19673157,0.20099944,3.3999999999999995,14.295806884765625,
