,exptname,Vm_baseline,c_latency,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_peak_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_peak_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_peak_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20171027_000,-60.00532,0.004306249999991962,14.582405345211582,4.726692,7.9677060133630295,18.140311804008906,-1.356205,14.933184855233852,3.233196,3.2449381,32.9,1.1498260498046875,0.0,9.521158129175946,4.180908,4.810690423162583,4.459910913140312,-0.5371094,2.7060133630289536,2.0200346,1.3982114,15.450000000000001,1.03759765625,0.0,15.684855233853007,15.912155,4.760579064587973,40.790645879732736,-7.9018364,16.08574610244989,4.766958,6.250582,30.900000000000002,2.805023193359375,0.1770782470703125
