,exptname,Vm_baseline,c_latency,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_peak_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_peak_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_peak_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20190312_005,-61.2074,0.0043512499999991405,7.98354824366385,3.496296,5.282347710093375,,,,0.2709072,0.21743996,9.899999999999999,2.6443481445312504,,4.662072032014228,3.857933,3.0013339261894174,,,,0.38583648,0.43899783,4.98,3.2424926757812504,,4.582036460649177,3.5462952,2.9813250333481545,23.79057358826145,-4.4974365,4.762116496220543,0.34809077,0.25052312,4.639999999999999,2.9670715332031254,0.025939941406250003
