,exptname,Vm_baseline,c_latency,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_peak_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_peak_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_peak_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20170502_002,-60.262974,0.004279999999994288,11.876391982182628,0.52288437,10.07238307349666,9.471046770601337,-3.8211403,5.612472160356347,1.1236353,0.7027158,10.350000000000001,0.2982330322265625,-1.783447265625,15.785077951002226,13.715187,6.664810690423162,,,,1.9740103,1.7438353,26.75,3.1797027587890625,,15.785077951002226,21.375309,6.464365256124722,,,,1.9536045,2.1820943,21.6,4.8818206787109375,
