,exptname,Vm_baseline,c_latency,cmd_epsp_t,cmd_epsp_amp,cmd_epsp_onset,cmd_ipsp_t,cmd_ipsp_amp,cmd_ipsp_onset,cmd_response_std,cmd_peak_std,cmd_epsp_hw,cmd_epsp_dvdt,cmd_ipsp_dvdt,u_epsp_t,u_epsp_amp,u_epsp_onset,u_ipsp_t,u_ipsp_amp,u_ipsp_onset,u_response_std,u_peak_std,u_epsp_hw,u_epsp_dvdt,u_ipsp_dvdt,c_epsp_t,c_epsp_amp,c_epsp_onset,c_ipsp_t,c_ipsp_amp,c_ipsp_onset,c_response_std,c_peak_std,c_epsp_hw,c_epsp_dvdt,c_ipsp_dvdt
0,20180122_001_hyperpolarized,-70.68773,0.004222499999997353,,,,8.569042316258352,-1.3923645,4.961024498886414,0.7613899,0.63701737,,,0.0,19.342984409799556,2.401352,5.712694877505568,,,,0.510691,0.52758795,35.35,0.5340576171875,,18.24053452115813,4.5322876,5.311804008908686,,,,1.5569838,1.7052716,34.95,0.6781005859375,
